"","Fecha","Semana","Día","Área","Cantidad","PrecioP","Operador","Conductor","Tiempo","Temperatura","Error","Calidad"
"5","01/03/2014",9,6,"VillaNueva",5,57.555,"Laura","Camilo",21.8,50,"No","Media"
"254","08/03/2014",10,6,"VillaNueva",4,48.564,"Laura","Luis",24.4,46.3,"No","Media"
"467","13/03/2014",11,4,"LosAngeles",4,48.564,"Maria","Carlos",53,33,"No","Alta"
"465","13/03/2014",11,4,"Prado",2,29.98,"Maria","Frank",15.9,54.1,"Si","Alta"
"609","16/03/2014",11,7,"LosAngeles",5,60.255,"Alta","Carlos",37.5,44.9,"No","Media"
"933","25/03/2014",13,2,"VillaNueva",4,39.571,"Ana","Luis",19.4,60.5,"No","Alta"
"694","19/03/2014",12,3,"Prado",3,46.97,"Ana","Camilo",24,38.1,"No","Media"
"555","15/03/2014",11,6,"LosAngeles",2,27.98,"Maria","Mario",23.6,49.5,"No","Alta"
"272","08/03/2014",10,6,"LosAngeles",3,59.03,"Ana","Carlos",44.7,35.8,"No","Baja"
"723","20/03/2014",12,4,"VillaNueva",4,52.164,"Maria","Camilo",24.1,53.6,"No","Alta"
"44","02/03/2014",9,7,"Prado",4,92.466,"Laura","Frank",9.5,54.2,"No","Media"
"77","02/03/2014",9,7,"Prado",6,82.746,"Ana","Luis",37.1,47.4,"No","Alta"
"206","06/03/2014",10,4,"LosAngeles",7,134.334,"Maria","Carlos",47.7,21,"No","Media"
"191","06/03/2014",10,4,"VillaNueva",5,56.655,"Maria","Frank",21.7,54.9,"Si","Alta"
"9","01/03/2014",9,6,"LosAngeles",3,40.97,"Ana","Luis",26.4,48,"No","Alta"
"1095","29/03/2014",13,6,"LosAngeles",4,52.164,"Maria","Omar",34.2,43.9,"Si","Media"
"436","12/03/2014",11,3,"Prado",2,29.98,"Maria","Luis",37,48.4,"No","Alta"
"80","02/03/2014",9,7,"VillaNueva",3,45.97,"Ana","Omar",9.5,38.6,"No","Media"
"713","19/03/2014",12,3,"VillaNueva",3,42.97,"Ana","Omar",12.8,57.5,"No","Alta"
"833","22/03/2014",12,6,"VillaNueva",4,46.764,"Maria","Daniel",19.6,51.5,"No","Alta"
"692","19/03/2014",12,3,"VillaNueva",5,66.555,"Maria","Camilo",19.6,57.8,"No","Alta"
"87","02/03/2014",9,7,"VillaNueva",5,58.455,"Laura","Luis",20.8,26.6,"No","Baja"
"885","23/03/2014",12,7,"LosAngeles",1,12.99,"Laura","Carlos",34.1,47.8,"No","Media"
"247","07/03/2014",10,5,"LosAngeles",4,53.064,"Laura","Carlos",29.1,47.1,"No","Media"
"841","22/03/2014",12,6,"VillaNueva",1,11.99,"Laura","Daniel",20.1,49.2,"No","Alta"
"425","12/03/2014",11,3,"VillaNueva",3,71.03,"Maria","Omar",16.6,60.7,"Si","Alta"
"586","16/03/2014",11,7,"LosAngeles",1,12.99,"Laura","Omar",23.4,47.4,"No","Media"
"154","05/03/2014",10,3,"Prado",3,38.97,"Maria","Frank",30.1,51.7,"No","Alta"
"43","01/03/2014",9,6,"Prado",3,38.97,"Laura","Luis",34.4,43.8,"No","Media"
"640","17/03/2014",12,1,"Prado",4,82.593,"Ana","Luis",46.5,41.5,"No","Media"
"102","03/03/2014",10,1,"Prado",4,53.964,"Ana","Mario",25.2,26.15,"Si","Baja"
"783","21/03/2014",12,5,"LosAngeles",3,39.97,"Maria","Carlos",29.8,45.9,"Si","Alta"
"1050","28/03/2014",13,5,"LosAngeles",4,54.864,"Maria","Carlos",32.8,42.3,"Si","Media"
"236","07/03/2014",10,5,"LosAngeles",4,52.164,"Maria","Carlos",42.6,47.1,"No","Alta"
"543","15/03/2014",11,6,"VillaNueva",3,38.97,"Laura","Carlos",29.5,49.6,"No","Media"
"123","04/03/2014",10,2,"Prado",2,49.856,"Ana","Camilo",10.2,63.7,"No","Alta"
"574","15/03/2014",11,6,"LosAngeles",4,44.964,"Laura","Carlos",43.1,42.4,"No","Alta"
"945","25/03/2014",13,2,"VillaNueva",4,42.451,"Laura","Omar",21.6,56.2,"No","Alta"
"860","23/03/2014",12,7,"VillaNueva",3,35.97,"Laura","Daniel",10.8,57.2,"No","Alta"
"376","10/03/2014",11,1,"LosAngeles",7,84.537,"Ana","Carlos",19.4,51.2,"No","Alta"
"1154","30/03/2014",13,7,"VillaNueva",2,60.48,"Maria","Camilo",21.4,50.3,"Si","Alta"
"1179","31/03/2014",14,1,"Prado",4,49.464,"Laura","Frank",20.7,42.2,"No","Baja"
"1099","29/03/2014",13,6,"VillaNueva",1,43.62,"Laura","Camilo",21.6,47.1,"No","Alta"
"173","06/03/2014",10,4,"VillaNueva",6,66.546,"Maria","Camilo",18.8,56.6,"No","Alta"
"347","09/03/2014",10,7,"LosAngeles",6,78.246,"Ana","Carlos",19.6,58.1,"No","Alta"
"408","11/03/2014",11,2,"VillaNueva",2,23.984,"Ana","Omar",8.8,58.8,"No","Alta"
"267","08/03/2014",10,6,"VillaNueva",3,40.97,"Ana","Daniel",29.7,45.5,"No","Media"
"1048","28/03/2014",13,5,"Prado",2,31.98,"Laura","Carlos",29.1,48.9,"No","Media"
"493","14/03/2014",11,5,"LosAngeles",5,110.457,"Laura","Carlos",33.4,48.7,"No","Media"
"199","06/03/2014",10,4,"VillaNueva",5,61.155,"Maria","Camilo",14.3,56.6,"No","Alta"
"1041","28/03/2014",13,5,"Prado",4,44.964,"Maria","Mario",23.3,49.6,"No","Alta"
"395","11/03/2014",11,2,"VillaNueva",2,52.088,"Ana","Omar",13.9,57.2,"No","Alta"
"474","13/03/2014",11,4,"VillaNueva",3,77.73,"Maria","Carlos",10.4,61.1,"No","Alta"
"641","17/03/2014",12,1,"VillaNueva",5,65.655,"Ana","Omar",18.9,55.2,"No","Alta"
"265","08/03/2014",10,6,"LosAngeles",3,46.97,"Laura","Carlos",35.5,38.5,"Si","Baja"
"84","02/03/2014",9,7,"Prado",6,70.146,"Laura","Luis",23.9,55.1,"No","Media"
"1181","31/03/2014",14,1,"LosAngeles",7,113.589,"Laura","Frank",37.4,33.4,"No","Baja"
"1136","30/03/2014",13,7,"VillaNueva",2,27.98,"Laura","Camilo",11.7,54.4,"No","Alta"
"939","25/03/2014",13,2,"Prado",3,54.304,"Laura","Luis",38,57.6,"No","Alta"
"550","15/03/2014",11,6,"LosAngeles",2,27.98,"Maria","Carlos",33.4,42.5,"No","Alta"
"1044","28/03/2014",13,5,"Prado",6,75.546,"Maria","Carlos",34,44.8,"No","Alta"
"300","08/03/2014",10,6,"LosAngeles",4,53.964,"Ana","Daniel",31.2,22.2,"No","Baja"
"106","03/03/2014",10,1,"VillaNueva",6,76.446,"Maria","Camilo",21,60.4,"No","Alta"
"109","03/03/2014",10,1,"VillaNueva",2,31.98,"Ana","Omar",10.3,62.9,"No","Alta"
"420","12/03/2014",11,3,"VillaNueva",1,10.99,"Maria","Omar",10.3,59.5,"No","Alta"
"758","21/03/2014",12,5,"VillaNueva",6,75.546,"Laura","Camilo",26.6,49.8,"No","Alta"
"858","23/03/2014",12,7,"Prado",5,61.155,"Ana","Luis",31.2,48.2,"No","Alta"
"750","20/03/2014",12,4,"LosAngeles",5,87.093,"Ana","Carlos",45.7,44.3,"No","Media"
"792","21/03/2014",12,5,"LosAngeles",5,60.255,"Maria","Camilo",44.9,35.9,"No","Alta"
"893","24/03/2014",13,1,"Prado",2,29.98,"Laura","Luis",31.4,54.3,"No","Alta"
"312","09/03/2014",10,7,"VillaNueva",1,10.99,"Laura","Daniel",9.1,60.5,"No","Alta"
"506","14/03/2014",11,5,"LosAngeles",2,27.98,"Laura","Carlos",42.4,37,"No","Alta"
"345","09/03/2014",10,7,"VillaNueva",1,10.99,"Ana","Carlos",26.2,33.8,"No","Alta"
"727","20/03/2014",12,4,"LosAngeles",3,47.97,"Ana","Carlos",37.7,42.3,"No","Media"
"1014","27/03/2014",13,4,"LosAngeles",3,87.5,"Ana","Mario",25,56,"No","Alta"
"367","10/03/2014",11,1,"Prado",3,41.97,"Ana","Carlos",15,32.9,"No","Baja"
"235","07/03/2014",10,5,"VillaNueva",5,55.755,"Laura","Camilo",16.4,53.3,"No","Media"
"957","26/03/2014",13,3,"LosAngeles",4,42.264,"Ana","Frank",30.5,34.5,"No","Baja"
"1158","30/03/2014",13,7,"LosAngeles",2,23.98,"Laura","Mario",31.9,52.5,"No","Media"
"456","13/03/2014",11,4,"VillaNueva",3,41.97,"Maria","Camilo",33.4,52.8,"No","Alta"
"627","17/03/2014",12,1,"Prado",2,30.98,"Ana","Frank",31.3,54.8,"No","Alta"
"348","09/03/2014",10,7,"VillaNueva",2,48.07,"Laura","Daniel",10.4,59.9,"No","Alta"
"239","07/03/2014",10,5,"VillaNueva",3,42.97,"Laura","Camilo",29.9,48.8,"No","Media"
"424","12/03/2014",11,3,"VillaNueva",3,38.97,"Maria","Omar",11.5,60.2,"No","Alta"
"477","13/03/2014",11,4,"LosAngeles",4,48.564,"Laura","Carlos",37.9,43.4,"No","Media"
"882","23/03/2014",12,7,"VillaNueva",2,29.98,"Laura","Daniel",9.7,55.5,"No","Alta"
"771","21/03/2014",12,5,"LosAngeles",2,71.58,"Maria","Carlos",30.3,44.5,"No","Alta"
"547","15/03/2014",11,6,"Prado",3,41.97,"Maria","Luis",13,53,"Si","Alta"
"941","25/03/2014",13,2,"VillaNueva",3,30.376,"Laura","Omar",18.1,57.9,"No","Alta"
"955","26/03/2014",13,3,"LosAngeles",3,44.97,"Maria","Omar",16.3,56.1,"No","Alta"
"1142","30/03/2014",13,7,"LosAngeles",3,40.97,"Laura","Carlos",20.1,53.6,"No","Alta"
"937","25/03/2014",13,2,"Prado",5,51.084,"Laura","Frank",23.7,55.9,"No","Alta"
"751","20/03/2014",12,4,"Prado",6,101.394,"Maria","Mario",20.2,57.5,"Si","Alta"
"492","14/03/2014",11,5,"VillaNueva",4,53.064,"Laura","Frank",16.4,58.8,"No","Alta"
"232","07/03/2014",10,5,"VillaNueva",2,26.98,"Laura","Camilo",24.9,45.7,"No","Media"
"1059","28/03/2014",13,5,"LosAngeles",8,98.028,"Maria","Camilo",35.7,46.1,"Si","Media"
"767","21/03/2014",12,5,"VillaNueva",5,67.455,"Laura","Camilo",27.4,52,"No","Media"
"473","13/03/2014",11,4,"VillaNueva",3,38.97,"Maria","Camilo",29.9,54.9,"No","Alta"
"853","23/03/2014",12,7,"LosAngeles",7,88.137,"Laura","Carlos",22.7,55.6,"No","Media"
"1034","28/03/2014",13,5,"LosAngeles",1,13.99,"Maria","Mario",33.9,36.3,"No","Alta"
"613","16/03/2014",11,7,"LosAngeles",6,77.346,"Laura","Carlos",13.9,53.9,"No","Alta"
"204","06/03/2014",10,4,"VillaNueva",7,87.237,"Maria","Camilo",21.6,25.2,"No","Media"
"607","16/03/2014",11,7,"VillaNueva",4,52.164,"Laura","Omar",13.5,55.1,"No","Alta"
"1127","29/03/2014",13,6,"VillaNueva",1,54.29,"Laura","Omar",28.5,43.2,"No","Baja"
"652","17/03/2014",12,1,"VillaNueva",1,15.99,"Ana","Omar",10.6,61,"No","Alta"
"1124","29/03/2014",13,6,"LosAngeles",4,50.364,"Laura","Mario",17.6,49,"Si","Baja"
"435","12/03/2014",11,3,"VillaNueva",2,23.98,"Ana","Camilo",21.2,56.4,"No","Alta"
"263","08/03/2014",10,6,"VillaNueva",1,16.99,"Ana","Daniel",19.2,48.1,"No","Alta"
"53","02/03/2014",9,7,"Prado",1,13.99,"Ana","Luis",27.2,46,"No","Alta"
"790","21/03/2014",12,5,"LosAngeles",4,53.064,"Laura","Mario",22.2,54.1,"No","Media"
"742","20/03/2014",12,4,"VillaNueva",4,45.864,"Ana","Mario",14.3,53.7,"No","Alta"
"37","01/03/2014",9,6,"VillaNueva",3,44.97,"Ana","Daniel",15.4,37.8,"No","Media"
"127","04/03/2014",10,2,"Prado",4,40.291,"Maria","Mario",9.8,61,"No","Alta"
"793","21/03/2014",12,5,"LosAngeles",5,57.555,"Maria","Carlos",34.9,40.1,"No","Alta"
"116","03/03/2014",10,1,"VillaNueva",3,36.97,"Maria","Omar",14.5,60.9,"No","Alta"
"296","08/03/2014",10,6,"Prado",7,91.737,"Ana","Luis",23.4,47.2,"No","Alta"
"563","15/03/2014",11,6,"VillaNueva",2,25.98,"Maria","Daniel",27.8,50,"No","Alta"
"864","23/03/2014",12,7,"VillaNueva",5,62.955,"Ana","Daniel",10,37.6,"No","Media"
"825","22/03/2014",12,6,"Prado",1,11.99,"Maria","Frank",45.4,26.7,"No","Alta"
"631","17/03/2014",12,1,"VillaNueva",1,13.99,"Ana","Luis",14.3,56.2,"No","Alta"
"711","19/03/2014",12,3,"VillaNueva",1,13.99,"Ana","Camilo",15.2,58.7,"No","Alta"
"963","26/03/2014",13,3,"Prado",4,47.664,"Ana","Frank",18.9,57.5,"No","Alta"
"594","16/03/2014",11,7,"VillaNueva",1,12.99,"Laura","Omar",13.8,53.4,"No","Alta"
"41","01/03/2014",9,6,"VillaNueva",2,24.98,"Laura","Luis",39.7,20.45,"No","Baja"
"736","20/03/2014",12,4,"Prado",2,23.98,"Ana","Mario",13.4,53.8,"No","Alta"
"302","08/03/2014",10,6,"Prado",4,76.248,"Laura","Luis",45.1,34.9,"No","Baja"
"638","17/03/2014",12,1,"VillaNueva",3,46.97,"Laura","Omar",29.9,52.5,"No","Media"
"64","02/03/2014",9,7,"VillaNueva",4,52.164,"Ana","Daniel",9.9,54.3,"No","Alta"
"129","04/03/2014",10,2,"VillaNueva",5,53.244,"Ana","Camilo",26,62.4,"No","Alta"
"852","23/03/2014",12,7,"VillaNueva",1,10.99,"Laura","Daniel",12,54.6,"No","Media"
"549","15/03/2014",11,6,"LosAngeles",4,48.564,"Laura","Carlos",34.2,44.5,"No","Media"
"1007","27/03/2014",13,4,"Prado",3,40.97,"Ana","Carlos",14.6,41.2,"No","Media"
"1103","29/03/2014",13,6,"VillaNueva",4,53.964,"Maria","Carlos",16.5,48.3,"No","Alta"
"911","24/03/2014",13,1,"VillaNueva",5,62.055,"Laura","Carlos",11.6,59.8,"No","Alta"
"51","02/03/2014",9,7,"VillaNueva",2,29.98,"Laura","Omar",11.5,54.5,"No","Media"
"504","14/03/2014",11,5,"VillaNueva",2,27.98,"Maria","Camilo",20.8,57.8,"No","Alta"
"533","15/03/2014",11,6,"LosAngeles",3,72.74,"Maria","Carlos",53,46.4,"No","Alta"
"1203","31/03/2014",14,1,"LosAngeles",2,66.97,"Laura","Carlos",52.9,45.6,"No","Baja"
"65","02/03/2014",9,7,"VillaNueva",5,61.155,"Laura","Daniel",9.9,59.2,"No","Alta"
"629","17/03/2014",12,1,"VillaNueva",2,26.98,"Laura","Omar",19.2,55.4,"No","Media"
"355","10/03/2014",11,1,"Prado",3,40.97,"Ana","Luis",31,42.4,"No","Media"
"159","05/03/2014",10,3,"VillaNueva",3,83.74,"Ana","Camilo",12.6,56.6,"No","Alta"
"867","23/03/2014",12,7,"VillaNueva",6,74.646,"Laura","Daniel",9.8,57.7,"No","Alta"
"749","20/03/2014",12,4,"Prado",3,63.18,"Maria","Mario",19.9,56.9,"No","Alta"
"485","13/03/2014",11,4,"LosAngeles",3,39.97,"Laura","Carlos",12.7,58.9,"No","Alta"
"983","26/03/2014",13,3,"Prado",3,34.97,"Ana","Luis",33.7,50.9,"No","Alta"
"846","23/03/2014",12,7,"Prado",4,51.264,"Ana","Luis",19.1,56.4,"No","Alta"
"503","14/03/2014",11,5,"VillaNueva",2,23.98,"Maria","Camilo",30.8,46.1,"Si","Media"
"314","09/03/2014",10,7,"VillaNueva",3,39.97,"Laura","Omar",9.6,59.3,"No","Alta"
"293","08/03/2014",10,6,"VillaNueva",5,55.755,"Laura","Daniel",22.8,46.2,"No","Media"
"308","08/03/2014",10,6,"Prado",2,26.98,"Laura","Luis",41.8,31.5,"No","Baja"
"668","18/03/2014",12,2,"VillaNueva",4,39.571,"Ana","Omar",15.1,59.3,"No","Alta"
"137","05/03/2014",10,3,"Prado",5,55.755,"Ana","Frank",11.4,57.9,"No","Alta"
"205","06/03/2014",10,4,"Prado",7,85.437,"Maria","Frank",29.1,51.3,"No","Alta"
"96","03/03/2014",10,1,"VillaNueva",5,64.755,"Maria","Camilo",26.6,64.7,"No","Alta"
"463","13/03/2014",11,4,"VillaNueva",6,73.746,"Laura","Frank",20.6,56.3,"No","Alta"
"427","12/03/2014",11,3,"LosAngeles",3,44.97,"Maria","Omar",17.8,60.2,"No","Alta"
"898","24/03/2014",13,1,"Prado",2,28.98,"Ana","Luis",42.2,41.2,"No","Alta"
"583","16/03/2014",11,7,"Prado",4,50.364,"Laura","Luis",20.7,56.8,"No","Alta"
"150","05/03/2014",10,3,"LosAngeles",4,47.664,"Ana","Camilo",36.3,45.7,"No","Media"
"1067","28/03/2014",13,5,"LosAngeles",4,46.764,"Laura","Carlos",38.4,38.8,"No","Alta"
"732","20/03/2014",12,4,"VillaNueva",2,23.98,"Maria","Camilo",34.1,53.5,"Si","Alta"
"1209","31/03/2014",14,1,"Prado",4,69.66,"Laura","Frank",15,43.5,"No","Media"
"703","19/03/2014",12,3,"Prado",1,58.37,"Maria","Luis",32.3,55,"No","Alta"
"59","02/03/2014",9,7,"Prado",3,79.67,"Laura","Frank",21.9,53.1,"No","Alta"
"719","20/03/2014",12,4,"VillaNueva",6,72.846,"Maria","Camilo",24.4,57.5,"No","Alta"
"362","10/03/2014",11,1,"LosAngeles",1,12.99,"Ana","Carlos",35.3,35.8,"No","Alta"
"1069","28/03/2014",13,5,"LosAngeles",6,91.53,"Laura","Mario",26.9,49.5,"No","Media"
"280","08/03/2014",10,6,"Prado",3,70,"Ana","Luis",42.7,32,"No","Baja"
"687","19/03/2014",12,3,"Prado",3,46.97,"Maria","Luis",26.1,56.8,"No","Alta"
"178","06/03/2014",10,4,"Prado",6,68.346,"Laura","Frank",13.7,58.4,"No","Alta"
"134","04/03/2014",10,2,"VillaNueva",4,41.731,"Maria","Camilo",23.8,63.2,"No","Alta"
"264","08/03/2014",10,6,"Prado",4,81.612,"Ana","Luis",23.5,30.9,"No","Baja"
"605","16/03/2014",11,7,"LosAngeles",2,63.93,"Ana","Daniel",17.6,42.2,"No","Media"
"817","22/03/2014",12,6,"Prado",3,39.97,"Laura","Carlos",27.1,49.7,"No","Media"
"1","01/03/2014",9,6,"Prado",5,65.655,"Laura","Luis",20,53,"No","Media"
"461","13/03/2014",11,4,"Prado",2,23.98,"Maria","Frank",18.8,58.4,"No","Alta"
"623","16/03/2014",11,7,"VillaNueva",1,13.99,"Laura","Daniel",19.7,54.9,"No","Media"
"610","16/03/2014",11,7,"Prado",5,60.255,"Ana","Luis",38.2,25.3,"No","Baja"
"1012","27/03/2014",13,4,"LosAngeles",1,46.81,"Maria","Carlos",42.9,58.3,"Si","Baja"
"670","18/03/2014",12,2,"VillaNueva",2,20.784,"Maria","Camilo",21.2,57.7,"No","Alta"
"387","11/03/2014",11,2,"VillaNueva",4,41.731,"Ana","Camilo",23.6,57.4,"No","Alta"
"1106","29/03/2014",13,6,"LosAngeles",4,51.264,"Laura","Carlos",41.6,35.4,"No","Baja"
"187","06/03/2014",10,4,"VillaNueva",3,42.97,"Alta","Frank",10.8,55.3,"No","Alta"
"57","02/03/2014",9,7,"LosAngeles",4,49.464,"Ana","Omar",17.1,37.8,"No","Media"
"709","19/03/2014",12,3,"LosAngeles",6,68.346,"Ana","Omar",13.3,42.7,"No","Alta"
"1004","27/03/2014",13,4,"VillaNueva",3,42.97,"Ana","Camilo",11.5,60.5,"No","Alta"
"1182","31/03/2014",14,1,"LosAngeles",4,45.864,"Laura","Carlos",41.4,33.8,"No","Baja"
"255","08/03/2014",10,6,"VillaNueva",2,29.98,"Laura","Daniel",16.5,49.8,"No","Media"
"679","18/03/2014",12,2,"Prado",2,24.784,"Ana","Camilo",26.9,56.4,"No","Alta"
"584","16/03/2014",11,7,"LosAngeles",4,84.339,"Ana","Carlos",36.6,47.5,"No","Alta"
"484","13/03/2014",11,4,"LosAngeles",5,61.155,"Laura","Carlos",41,44.7,"No","Media"
"527","14/03/2014",11,5,"Prado",2,68.47,"Laura","Frank",25.2,54.4,"No","Media"
"92","03/03/2014",10,1,"VillaNueva",3,38.97,"Ana","Camilo",28.8,64.8,"No","Alta"
"657","18/03/2014",12,2,"VillaNueva",2,22.384,"Maria","Omar",9.5,58.5,"No","Alta"
"1156","30/03/2014",13,7,"LosAngeles",3,76.61,"Maria","Carlos",37.9,46.2,"No","Alta"
"252","07/03/2014",10,5,"LosAngeles",3,44.97,"Maria","Carlos",24.7,50.4,"Si","Alta"
"475","13/03/2014",11,4,"VillaNueva",4,47.664,"Laura","Frank",15.2,59.4,"No","Alta"
"457","13/03/2014",11,4,"LosAngeles",2,33.98,"Laura","Carlos",17.5,56.4,"No","Alta"
"262","08/03/2014",10,6,"Prado",6,76.446,"Laura","Mario",10.5,51.3,"No","Media"
"753","20/03/2014",12,4,"LosAngeles",5,95.796,"Maria","Carlos",11.3,61,"No","Alta"
"1121","29/03/2014",13,6,"VillaNueva",7,87.237,"Maria","Carlos",18,51.4,"No","Alta"
"276","08/03/2014",10,6,"VillaNueva",3,38.97,"Ana","Daniel",25.5,46.8,"No","Media"
"747","20/03/2014",12,4,"LosAngeles",6,71.046,"Maria","Mario",35,47.3,"Si","Alta"
"11","01/03/2014",9,6,"LosAngeles",3,66.41,"Ana","Mario",11.7,28.8,"No","Baja"
"569","15/03/2014",11,6,"LosAngeles",4,48.564,"Maria","Daniel",25.1,49.9,"No","Alta"
"73","02/03/2014",9,7,"VillaNueva",6,80.946,"Laura","Omar",26.9,51.6,"No","Media"
"556","15/03/2014",11,6,"VillaNueva",3,40.97,"Laura","Daniel",28.5,48.2,"No","Media"
"375","10/03/2014",11,1,"LosAngeles",6,77.346,"Ana","Carlos",11.1,35.2,"No","Media"
"912","24/03/2014",13,1,"Prado",2,23.98,"Alta","Luis",41.7,46.7,"No","Media"
"844","22/03/2014",12,6,"LosAngeles",4,50.364,"Maria","Frank",19.4,52.5,"No","Alta"
"1062","28/03/2014",13,5,"LosAngeles",1,12.99,"Maria","Carlos",26.5,41.3,"No","Alta"
"654","17/03/2014",12,1,"Prado",5,66.555,"Ana","Luis",32.5,57.9,"No","Alta"
"1002","27/03/2014",13,4,"LosAngeles",3,44.97,"Maria","Carlos",36.6,52.7,"No","Alta"
"358","10/03/2014",11,1,"Prado",6,71.946,"Ana","Luis",24,50.1,"No","Alta"
"1176","31/03/2014",14,1,"VillaNueva",3,69.8,"Laura","Carlos",22.5,41.4,"No","Baja"
"128","04/03/2014",10,2,"VillaNueva",3,28.776,"Maria","Camilo",32,57.9,"No","Alta"
"768","21/03/2014",12,5,"VillaNueva",1,10.99,"Laura","Camilo",22.5,52.1,"No","Media"
"229","07/03/2014",10,5,"LosAngeles",4,80.01,"Laura","Carlos",22.3,48.5,"No","Media"
"904","24/03/2014",13,1,"LosAngeles",2,66.36,"Laura","Carlos",35.2,50.3,"No","Media"
"626","17/03/2014",12,1,"LosAngeles",3,43.97,"Laura","Luis",19.2,59.8,"No","Alta"
"593","16/03/2014",11,7,"LosAngeles",1,13.99,"Ana","Daniel",42.1,36.4,"No","Alta"
"868","23/03/2014",12,7,"LosAngeles",2,27.98,"Ana","Omar",30.6,44.3,"No","Media"
"1126","29/03/2014",13,6,"VillaNueva",3,42.97,"Maria","Camilo",15.5,50.2,"No","Alta"
