"","Fecha","Semana","Día","Área","Cantidad","PrecioP","Operador","Conductor","Tiempo","Temperatura","Error","Calidad"
"659","18/03/2014",12,2,"Prado",5,46.764,"Maria","Luis",33.4,49.8,"No","Alta"
"593","16/03/2014",11,7,"LosAngeles",1,13.99,"Ana","Daniel",42.1,36.4,"No","Alta"
"1159","30/03/2014",13,7,"Prado",3,46.97,"Maria","Mario",10.8,52.6,"Si","Alta"
"147","05/03/2014",10,3,"VillaNueva",3,40.97,"Ana","Camilo",32.5,50.4,"No","Alta"
"817","22/03/2014",12,6,"Prado",3,39.97,"Laura","Carlos",27.1,49.7,"No","Media"
"1060","28/03/2014",13,5,"LosAngeles",5,65.655,"Laura","Carlos",25.7,48.7,"Si","Baja"
"993","27/03/2014",13,4,"Prado",2,59.24,"Ana","Mario",29.1,56.9,"No","Alta"
"986","26/03/2014",13,3,"VillaNueva",4,46.764,"Ana","Omar",16.2,40.3,"No","Media"
"618","16/03/2014",11,7,"VillaNueva",4,53.064,"Ana","Luis",11.8,56.2,"No","Alta"
"733","20/03/2014",12,4,"Prado",7,88.137,"Ana","Carlos",43.4,44.8,"No","Alta"
"554","15/03/2014",11,6,"Prado",3,45.97,"Maria","Mario",25.5,49.6,"No","Alta"
"404","11/03/2014",11,2,"Prado",3,31.176,"Ana","Luis",28.3,35.5,"No","Media"
"991","27/03/2014",13,4,"LosAngeles",2,28.98,"Ana","Carlos",22.4,58,"No","Alta"
"282","08/03/2014",10,6,"Prado",3,84.36,"Laura","Luis",30,43.9,"No","Media"
"646","17/03/2014",12,1,"VillaNueva",2,29.98,"Ana","Omar",19.3,56.5,"No","Alta"
"17","01/03/2014",9,6,"VillaNueva",2,26.98,"Ana","Camilo",27.7,51,"No","Alta"
"80","02/03/2014",9,7,"VillaNueva",3,45.97,"Ana","Omar",9.5,38.6,"No","Media"
"1208","31/03/2014",14,1,"VillaNueva",6,75.546,"Laura","Carlos",11,43.8,"No","Media"
"348","09/03/2014",10,7,"VillaNueva",2,48.07,"Laura","Daniel",10.4,59.9,"No","Alta"
"289","08/03/2014",10,6,"LosAngeles",2,59.13,"Laura","Carlos",36.9,38.5,"No","Baja"
"586","16/03/2014",11,7,"LosAngeles",1,12.99,"Laura","Omar",23.4,47.4,"No","Media"
"1180","31/03/2014",14,1,"Prado",2,22.98,"Laura","Frank",18.3,43.8,"No","Media"
"848","23/03/2014",12,7,"LosAngeles",2,26.98,"Ana","Carlos",33.2,56.4,"No","Alta"
"1102","29/03/2014",13,6,"LosAngeles",7,79.137,"Maria","Mario",25.6,48.7,"No","Alta"
"1097","29/03/2014",13,6,"VillaNueva",6,69.246,"Laura","Omar",25.9,47.8,"No","Media"
"873","23/03/2014",12,7,"Prado",4,64.98,"Ana","Luis",38.3,28.8,"No","Baja"
"590","16/03/2014",11,7,"Prado",3,39.97,"Ana","Luis",17.3,54.9,"No","Alta"
"585","16/03/2014",11,7,"LosAngeles",5,78.975,"Laura","Carlos",15.9,53.4,"No","Media"
"547","15/03/2014",11,6,"Prado",3,41.97,"Maria","Luis",13,53,"Si","Alta"
"666","18/03/2014",12,2,"Prado",1,10.392,"Ana","Camilo",25.9,55,"No","Alta"
"760","21/03/2014",12,5,"LosAngeles",3,42.97,"Maria","Mario",24.1,49.6,"No","Alta"
"629","17/03/2014",12,1,"VillaNueva",2,26.98,"Laura","Omar",19.2,55.4,"No","Media"
"612","16/03/2014",11,7,"LosAngeles",3,46.97,"Ana","Carlos",23.7,31.6,"No","Baja"
"1094","29/03/2014",13,6,"LosAngeles",4,83.772,"Laura","Carlos",34.8,46.5,"No","Media"
"442","12/03/2014",11,3,"Prado",2,24.98,"Ana","Luis",28.1,51.6,"No","Alta"
"216","07/03/2014",10,5,"LosAngeles",6,76.446,"Maria","Carlos",38.2,41.6,"No","Alta"
"758","21/03/2014",12,5,"VillaNueva",6,75.546,"Laura","Camilo",26.6,49.8,"No","Alta"
"705","19/03/2014",12,3,"LosAngeles",6,67.446,"Maria","Omar",24.3,54.4,"No","Alta"
"198","06/03/2014",10,4,"LosAngeles",1,55.57,"Laura","Carlos",36.8,42.2,"No","Baja"
"622","16/03/2014",11,7,"LosAngeles",5,62.055,"Ana","Carlos",21.6,54.1,"No","Alta"
"1140","30/03/2014",13,7,"LosAngeles",3,43.97,"Maria","Mario",30.6,46,"No","Alta"
"661","18/03/2014",12,2,"VillaNueva",5,49.644,"Maria","Luis",21.8,53.3,"No","Alta"
"453","13/03/2014",11,4,"LosAngeles",3,45.97,"Laura","Frank",26.7,54.3,"No","Media"
"775","21/03/2014",12,5,"Prado",4,83.835,"Maria","Mario",13.1,53.6,"No","Alta"
"952","26/03/2014",13,3,"Prado",4,79.947,"Ana","Luis",22.5,54.6,"No","Alta"
"70","02/03/2014",9,7,"Prado",3,43.97,"Laura","Luis",23.7,25.45,"No","Baja"
"105","03/03/2014",10,1,"Prado",4,46.764,"Maria","Camilo",33.8,61,"No","Alta"
"1171","30/03/2014",13,7,"VillaNueva",2,25.98,"Laura","Omar",17.6,55.8,"No","Media"
"492","14/03/2014",11,5,"VillaNueva",4,53.064,"Laura","Frank",16.4,58.8,"No","Alta"
"226","07/03/2014",10,5,"VillaNueva",2,29.98,"Maria","Camilo",35.1,42.6,"Si","Media"
"902","24/03/2014",13,1,"VillaNueva",1,11.99,"Ana","Carlos",27.9,35.5,"No","Media"
"1151","30/03/2014",13,7,"LosAngeles",4,54.864,"Maria","Carlos",27.2,51.1,"No","Alta"
"505","14/03/2014",11,5,"Prado",2,51.5,"Laura","Frank",14.1,59.4,"No","Alta"
"83","02/03/2014",9,7,"Prado",2,30.98,"Ana","Luis",40.3,33.7,"No","Baja"
"437","12/03/2014",11,3,"VillaNueva",4,49.464,"Maria","Camilo",15.6,61.2,"No","Alta"
"501","14/03/2014",11,5,"Prado",3,45.97,"Maria","Frank",40.5,42.6,"Si","Media"
"1156","30/03/2014",13,7,"LosAngeles",3,76.61,"Maria","Carlos",37.9,46.2,"No","Alta"
"791","21/03/2014",12,5,"Prado",6,71.046,"Laura","Mario",24.9,50.9,"No","Alta"
"499","14/03/2014",11,5,"LosAngeles",3,38.97,"Laura","Carlos",41,46.1,"No","Media"
"981","26/03/2014",13,3,"VillaNueva",1,13.99,"Ana","Omar",18.3,53.9,"No","Alta"
"550","15/03/2014",11,6,"LosAngeles",2,27.98,"Maria","Carlos",33.4,42.5,"No","Alta"
"263","08/03/2014",10,6,"VillaNueva",1,16.99,"Ana","Daniel",19.2,48.1,"No","Alta"
"1091","29/03/2014",13,6,"VillaNueva",4,55.764,"Maria","Omar",23.9,49.8,"No","Alta"
"941","25/03/2014",13,2,"VillaNueva",3,30.376,"Laura","Omar",18.1,57.9,"No","Alta"
"1137","30/03/2014",13,7,"VillaNueva",6,75.546,"Maria","Camilo",17.2,53.6,"No","Alta"
"192","06/03/2014",10,4,"LosAngeles",3,74.28,"Laura","Carlos",31.7,45.4,"No","Media"
"655","18/03/2014",12,2,"VillaNueva",3,35.976,"Maria","Omar",19,57.7,"No","Alta"
"1110","29/03/2014",13,6,"VillaNueva",3,40.97,"Laura","Omar",11,49.2,"No","Media"
"448","12/03/2014",11,3,"Prado",3,42.97,"Ana","Luis",29.1,50,"No","Alta"
"780","21/03/2014",12,5,"Prado",2,25.98,"Maria","Camilo",15,51.8,"Si","Alta"
"615","16/03/2014",11,7,"VillaNueva",4,53.064,"Ana","Daniel",10.2,40.2,"No","Alta"
"381","11/03/2014",11,2,"VillaNueva",5,48.924,"Ana","Camilo",20.1,57.8,"No","Alta"
"1048","28/03/2014",13,5,"Prado",2,31.98,"Laura","Carlos",29.1,48.9,"No","Media"
"365","10/03/2014",11,1,"Prado",4,50.364,"Ana","Luis",44.7,38.1,"No","Media"
"93","03/03/2014",10,1,"VillaNueva",4,51.264,"Ana","Omar",24,33.9,"No","Baja"
"579","16/03/2014",11,7,"LosAngeles",3,39.97,"Ana","Carlos",49.3,33.3,"No","Baja"
"444","12/03/2014",11,3,"Prado",1,13.99,"Ana","Camilo",13.6,59,"No","Alta"
"3","01/03/2014",9,6,"LosAngeles",3,40.97,"Ana","Daniel",17.8,36.5,"No","Alta"
"373","10/03/2014",11,1,"VillaNueva",1,37.77,"Ana","Luis",21.2,49.2,"No","Alta"
"619","16/03/2014",11,7,"VillaNueva",2,26.98,"Ana","Omar",12.7,58.5,"No","Alta"
"544","15/03/2014",11,6,"VillaNueva",2,30.98,"Laura","Daniel",20.7,53.2,"No","Media"
"215","07/03/2014",10,5,"Prado",3,42.97,"Maria","Camilo",36.8,41.5,"No","Alta"
"1148","30/03/2014",13,7,"Prado",3,43.97,"Laura","Camilo",24,53.4,"No","Media"
"128","04/03/2014",10,2,"VillaNueva",3,28.776,"Maria","Camilo",32,57.9,"No","Alta"
"850","23/03/2014",12,7,"Prado",1,13.99,"Ana","Luis",24.9,33.2,"No","Baja"
"1040","28/03/2014",13,5,"VillaNueva",3,44.97,"Maria","Camilo",9.5,48.1,"No","Alta"
"19","01/03/2014",9,6,"VillaNueva",3,41.97,"Laura","Camilo",9.1,52.8,"No","Media"
"811","22/03/2014",12,6,"Prado",1,10.99,"Maria","Luis",47,25.5,"No","Media"
"143","05/03/2014",10,3,"Prado",2,24.98,"Ana","Luis",29,26.75,"No","Baja"
"747","20/03/2014",12,4,"LosAngeles",6,71.046,"Maria","Mario",35,47.3,"Si","Alta"
"1100","29/03/2014",13,6,"VillaNueva",4,47.664,"Laura","Omar",11.9,51.2,"No","Alta"
"841","22/03/2014",12,6,"VillaNueva",1,11.99,"Laura","Daniel",20.1,49.2,"No","Alta"
"1014","27/03/2014",13,4,"LosAngeles",3,87.5,"Ana","Mario",25,56,"No","Alta"
"171","06/03/2014",10,4,"VillaNueva",3,39.97,"Laura","Camilo",30.6,24,"No","Baja"
"207","06/03/2014",10,4,"LosAngeles",6,106.641,"Laura","Carlos",32.3,52.1,"No","Media"
"834","22/03/2014",12,6,"Prado",6,80.046,"Laura","Luis",52.1,37.3,"No","Baja"
"104","03/03/2014",10,1,"Prado",3,43.97,"Ana","Mario",9.5,55.9,"No","Alta"
"797","21/03/2014",12,5,"Prado",3,40.97,"Maria","Camilo",27.5,46.6,"No","Alta"
"907","24/03/2014",13,1,"LosAngeles",5,56.655,"Ana","Carlos",32.8,53.6,"No","Alta"
"1027","28/03/2014",13,5,"LosAngeles",4,53.964,"Laura","Mario",21.6,46.8,"No","Media"
"346","09/03/2014",10,7,"Prado",2,22.98,"Ana","Luis",28.4,51.3,"No","Alta"
"481","13/03/2014",11,4,"Prado",3,40.97,"Laura","Frank",32.3,53.1,"No","Media"
"536","15/03/2014",11,6,"LosAngeles",2,30.98,"Maria","Carlos",48.2,27.4,"Si","Alta"
"947","25/03/2014",13,2,"VillaNueva",4,38.851,"Ana","Omar",12.9,57.9,"No","Alta"
"943","25/03/2014",13,2,"Prado",3,35.176,"Laura","Luis",24.6,58.9,"No","Alta"
"714","19/03/2014",12,3,"Prado",1,11.99,"Ana","Camilo",35.2,44.2,"No","Media"
"920","25/03/2014",13,2,"VillaNueva",2,22.384,"Ana","Frank",11.4,41.6,"No","Media"
"1098","29/03/2014",13,6,"LosAngeles",5,55.755,"Maria","Mario",40.3,35.4,"No","Alta"
"208","06/03/2014",10,4,"LosAngeles",7,82.737,"Laura","Carlos",44.7,42.2,"No","Baja"
"76","02/03/2014",9,7,"Prado",2,30.98,"Ana","Luis",22.5,49.9,"No","Alta"
"1106","29/03/2014",13,6,"LosAngeles",4,51.264,"Laura","Carlos",41.6,35.4,"No","Baja"
"710","19/03/2014",12,3,"Prado",1,16.99,"Maria","Omar",34.7,47.3,"No","Alta"
"755","20/03/2014",12,4,"LosAngeles",7,85.437,"Alta","Mario",22.9,39.5,"No","Media"
"411","11/03/2014",11,2,"VillaNueva",2,49.072,"Ana","Camilo",12.1,45.4,"No","Media"
"901","24/03/2014",13,1,"VillaNueva",5,68.355,"Laura","Carlos",33.3,53.2,"No","Media"
"823","22/03/2014",12,6,"Prado",4,71.91,"Maria","Frank",29.6,52.2,"No","Alta"
"50","02/03/2014",9,7,"VillaNueva",3,37.97,"Ana","Luis",21.4,33.2,"No","Baja"
"667","18/03/2014",12,2,"Prado",5,52.524,"Maria","Luis",25.7,58.6,"Si","Alta"
"212","07/03/2014",10,5,"VillaNueva",3,42.97,"Maria","Camilo",27.7,47.4,"No","Alta"
"510","14/03/2014",11,5,"Prado",2,26.98,"Maria","Camilo",28.9,51.3,"No","Alta"
"962","26/03/2014",13,3,"VillaNueva",2,25.98,"Maria","Omar",16.9,58.2,"No","Alta"
"25","01/03/2014",9,6,"LosAngeles",3,38.97,"Ana","Mario",20.8,32.5,"No","Baja"
"638","17/03/2014",12,1,"VillaNueva",3,46.97,"Laura","Omar",29.9,52.5,"No","Media"
"1055","28/03/2014",13,5,"Prado",3,43.97,"Maria","Carlos",12.9,49.6,"No","Alta"
"328","09/03/2014",10,7,"VillaNueva",2,31.98,"Ana","Omar",21.4,40.7,"No","Alta"
"186","06/03/2014",10,4,"Prado",3,42.97,"Maria","Frank",23.3,25.55,"Si","Baja"
"1077","29/03/2014",13,6,"LosAngeles",5,70.155,"Laura","Carlos",65.6,19.3,"No","Baja"
"830","22/03/2014",12,6,"LosAngeles",3,41.97,"Maria","Luis",55.1,25,"No","Media"
"948","25/03/2014",13,2,"LosAngeles",6,58.997,"Ana","Frank",16,40.4,"No","Alta"
"111","03/03/2014",10,1,"VillaNueva",4,50.364,"Ana","Camilo",29.6,46.7,"No","Media"
"876","23/03/2014",12,7,"VillaNueva",2,27.98,"Laura","Daniel",10.9,55.2,"No","Alta"
"445","12/03/2014",11,3,"VillaNueva",3,39.97,"Ana","Camilo",21.8,55.8,"No","Alta"
"967","26/03/2014",13,3,"Prado",3,72.93,"Ana","Frank",31.2,53.8,"No","Alta"
"1012","27/03/2014",13,4,"LosAngeles",1,46.81,"Maria","Carlos",42.9,58.3,"Si","Baja"
"361","10/03/2014",11,1,"LosAngeles",3,38.97,"Alta","Carlos",24.3,46.8,"No","Media"
"342","09/03/2014",10,7,"VillaNueva",4,50.364,"Ana","Daniel",9.6,59.1,"No","Alta"
"509","14/03/2014",11,5,"VillaNueva",7,116.532,"Laura","Camilo",29.5,53.4,"No","Media"
"213","07/03/2014",10,5,"LosAngeles",6,67.446,"Maria","Mario",43.4,39.8,"No","Alta"
"262","08/03/2014",10,6,"Prado",6,76.446,"Laura","Mario",10.5,51.3,"No","Media"
"112","03/03/2014",10,1,"VillaNueva",1,16.99,"Maria","Camilo",11.7,60.5,"Si","Alta"
"136","04/03/2014",10,2,"VillaNueva",2,20.784,"Ana","Camilo",23.2,62.2,"No","Alta"
"917","24/03/2014",13,1,"Prado",3,45.97,"Ana","Luis",19.5,61.3,"No","Alta"
"284","08/03/2014",10,6,"VillaNueva",4,52.164,"Laura","Daniel",21.2,47.6,"No","Media"
"1119","29/03/2014",13,6,"VillaNueva",3,39.97,"Maria","Camilo",22.1,45.2,"No","Alta"
"310","09/03/2014",10,7,"LosAngeles",2,26.98,"Laura","Carlos",36.9,38.3,"No","Alta"
"53","02/03/2014",9,7,"Prado",1,13.99,"Ana","Luis",27.2,46,"No","Alta"
"218","07/03/2014",10,5,"LosAngeles",3,43.97,"Maria","Carlos",38.6,40.9,"No","Alta"
"900","24/03/2014",13,1,"VillaNueva",3,71.36,"Laura","Omar",18.6,59.7,"No","Alta"
"975","26/03/2014",13,3,"Prado",2,24.98,"Ana","Frank",29.2,51.8,"No","Alta"
"1054","28/03/2014",13,5,"VillaNueva",4,44.964,"Maria","Camilo",38.4,39.5,"No","Alta"
"645","17/03/2014",12,1,"VillaNueva",4,53.064,"Ana","Omar",22.9,57,"No","Alta"
"881","23/03/2014",12,7,"VillaNueva",2,30.98,"Laura","Daniel",11.4,56.5,"No","Alta"
"159","05/03/2014",10,3,"VillaNueva",3,83.74,"Ana","Camilo",12.6,56.6,"No","Alta"
"724","20/03/2014",12,4,"VillaNueva",2,30.98,"Maria","Camilo",31.5,46.6,"No","Alta"
"905","24/03/2014",13,1,"LosAngeles",3,41.97,"Laura","Carlos",36.3,54.4,"No","Media"
"293","08/03/2014",10,6,"VillaNueva",5,55.755,"Laura","Daniel",22.8,46.2,"No","Media"
"785","21/03/2014",12,5,"LosAngeles",2,29.98,"Maria","Carlos",50.7,25.4,"No","Media"
"675","18/03/2014",12,2,"VillaNueva",4,38.131,"Maria","Camilo",10,59.5,"No","Alta"
"663","18/03/2014",12,2,"VillaNueva",6,59.717,"Maria","Camilo",24,56.9,"No","Alta"
"172","06/03/2014",10,4,"VillaNueva",1,11.99,"Laura","Camilo",24.7,50.2,"No","Media"
"704","19/03/2014",12,3,"LosAngeles",5,59.355,"Maria","Omar",24.2,58.1,"No","Alta"
"670","18/03/2014",12,2,"VillaNueva",2,20.784,"Maria","Camilo",21.2,57.7,"No","Alta"
"960","26/03/2014",13,3,"Prado",2,27.98,"Maria","Frank",20.9,54.2,"No","Alta"
"417","12/03/2014",11,3,"Prado",3,34.97,"Ana","Luis",26.5,54.4,"No","Alta"
"803","22/03/2014",12,6,"LosAngeles",4,55.764,"Laura","Carlos",35,45.4,"No","Baja"
"311","09/03/2014",10,7,"VillaNueva",5,60.255,"Ana","Carlos",17.2,35.8,"No","Media"
"974","26/03/2014",13,3,"Prado",3,40.97,"Ana","Luis",14.9,40.9,"No","Alta"
"687","19/03/2014",12,3,"Prado",3,46.97,"Maria","Luis",26.1,56.8,"No","Alta"
"869","23/03/2014",12,7,"LosAngeles",5,53.955,"Ana","Carlos",14.3,55.4,"No","Alta"
"573","15/03/2014",11,6,"Prado",2,29.98,"Laura","Mario",44.4,29.5,"No","Baja"
"142","05/03/2014",10,3,"VillaNueva",3,39.97,"Ana","Luis",20.1,20.35,"No","Baja"
"978","26/03/2014",13,3,"Prado",2,27.98,"Maria","Frank",16.4,55.3,"No","Alta"
"541","15/03/2014",11,6,"Prado",6,71.946,"Maria","Mario",27.8,53.7,"No","Alta"
"1023","27/03/2014",13,4,"LosAngeles",3,44.97,"Maria","Carlos",26.7,52.5,"No","Alta"
"801","22/03/2014",12,6,"Prado",5,62.955,"Maria","Luis",25.8,48.6,"No","Alta"
"642","17/03/2014",12,1,"VillaNueva",4,53.964,"Laura","Omar",15.4,58.4,"No","Alta"
"338","09/03/2014",10,7,"VillaNueva",3,38.97,"Laura","Omar",11.6,59.4,"Si","Baja"
"684","18/03/2014",12,2,"Prado",1,40.568,"Maria","Camilo",26.1,53.2,"No","Alta"
"697","19/03/2014",12,3,"VillaNueva",5,66.555,"Ana","Omar",16.7,54.8,"No","Alta"
"467","13/03/2014",11,4,"LosAngeles",4,48.564,"Maria","Carlos",53,33,"No","Alta"
"568","15/03/2014",11,6,"LosAngeles",2,71.67,"Laura","Carlos",27.9,46.8,"No","Media"
"754","20/03/2014",12,4,"Prado",5,58.455,"Ana","Mario",35.3,61,"No","Alta"
"767","21/03/2014",12,5,"VillaNueva",5,67.455,"Laura","Camilo",27.4,52,"No","Media"
"260","08/03/2014",10,6,"Prado",3,42.97,"Ana","Mario",23.9,30.4,"No","Alta"
"200","06/03/2014",10,4,"VillaNueva",2,28.98,"Maria","Camilo",12.4,60.3,"Si","Alta"
"1016","27/03/2014",13,4,"Prado",5,61.155,"Maria","Mario",40.5,50.9,"Si","Alta"
"765","21/03/2014",12,5,"LosAngeles",4,51.264,"Laura","Mario",15.8,54,"No","Media"
"88","02/03/2014",9,7,"VillaNueva",7,93.537,"Laura","Omar",15.7,53.3,"No","Media"
"71","02/03/2014",9,7,"Prado",4,56.664,"Ana","Frank",9,58.2,"No","Alta"
"426","12/03/2014",11,3,"VillaNueva",1,13.99,"Maria","Camilo",16.8,57.7,"No","Alta"
"1041","28/03/2014",13,5,"Prado",4,44.964,"Maria","Mario",23.3,49.6,"No","Alta"
"716","19/03/2014",12,3,"VillaNueva",5,59.355,"Maria","Camilo",24.6,57.2,"No","Alta"
"652","17/03/2014",12,1,"VillaNueva",1,15.99,"Ana","Omar",10.6,61,"No","Alta"
"836","22/03/2014",12,6,"LosAngeles",6,80.046,"Laura","Carlos",42.9,37.3,"No","Baja"
"673","18/03/2014",12,2,"VillaNueva",2,21.584,"Ana","Luis",19.1,55.7,"No","Alta"
"838","22/03/2014",12,6,"Prado",2,26.98,"Maria","Luis",62.7,23.2,"No","Media"
"806","22/03/2014",12,6,"Prado",3,38.97,"Laura","Luis",24.5,48.5,"No","Alta"
"1163","30/03/2014",13,7,"VillaNueva",4,44.964,"Maria","Camilo",10.8,57.1,"No","Alta"
"138","05/03/2014",10,3,"Prado",3,33.97,"Ana","Luis",24.3,39,"No","Media"
"169","05/03/2014",10,3,"VillaNueva",1,11.99,"Maria","Frank",13.3,56.7,"Si","Alta"
"428","12/03/2014",11,3,"VillaNueva",5,102.78,"Ana","Omar",25.8,33.8,"No","Baja"
"245","07/03/2014",10,5,"LosAngeles",4,45.864,"Maria","Carlos",36.3,41.3,"No","Alta"
"831","22/03/2014",12,6,"VillaNueva",3,42.97,"Laura","Daniel",34.2,45.5,"No","Media"
"877","23/03/2014",12,7,"Prado",3,41.97,"Ana","Luis",37.2,42.8,"No","Alta"
"723","20/03/2014",12,4,"VillaNueva",4,52.164,"Maria","Camilo",24.1,53.6,"No","Alta"
"1062","28/03/2014",13,5,"LosAngeles",1,12.99,"Maria","Carlos",26.5,41.3,"No","Alta"
"472","13/03/2014",11,4,"VillaNueva",3,44.97,"Laura","Carlos",33,47,"No","Media"
"28","01/03/2014",9,6,"LosAngeles",6,75.546,"Ana","Mario",11.8,54.4,"No","Alta"
"1165","30/03/2014",13,7,"LosAngeles",3,38.97,"Laura","Carlos",22.8,53,"No","Media"
"236","07/03/2014",10,5,"LosAngeles",4,52.164,"Maria","Carlos",42.6,47.1,"No","Alta"
"251","07/03/2014",10,5,"Prado",4,46.764,"Laura","Mario",24.7,50.9,"No","Media"
"529","15/03/2014",11,6,"LosAngeles",5,86.247,"Laura","Carlos",45.1,41.3,"No","Baja"
"337","09/03/2014",10,7,"LosAngeles",4,66.6,"Laura","Carlos",36.6,47.3,"No","Media"
"507","14/03/2014",11,5,"Prado",1,11.99,"Laura","Frank",24.7,50.9,"No","Media"
"149","05/03/2014",10,3,"LosAngeles",5,56.655,"Maria","Frank",24.6,56.7,"No","Alta"
"232","07/03/2014",10,5,"VillaNueva",2,26.98,"Laura","Camilo",24.9,45.7,"No","Media"
"627","17/03/2014",12,1,"Prado",2,30.98,"Ana","Frank",31.3,54.8,"No","Alta"
"122","04/03/2014",10,2,"VillaNueva",2,24.784,"Ana","Camilo",26.4,44,"No","Media"
"280","08/03/2014",10,6,"Prado",3,70,"Ana","Luis",42.7,32,"No","Baja"
"1009","27/03/2014",13,4,"LosAngeles",2,27.98,"Ana","Mario",23.2,58.3,"No","Alta"
"265","08/03/2014",10,6,"LosAngeles",3,46.97,"Laura","Carlos",35.5,38.5,"Si","Baja"
"709","19/03/2014",12,3,"LosAngeles",6,68.346,"Ana","Omar",13.3,42.7,"No","Alta"
"973","26/03/2014",13,3,"Prado",5,69.255,"Ana","Frank",20.2,57.3,"No","Alta"
"926","25/03/2014",13,2,"Prado",3,57.424,"Ana","Luis",21.2,51.4,"Si","Baja"
"766","21/03/2014",12,5,"LosAngeles",6,113.778,"Maria","Carlos",16.7,50,"No","Alta"
"1078","29/03/2014",13,6,"VillaNueva",3,39.97,"Maria","Omar",19.4,47,"No","Alta"
"493","14/03/2014",11,5,"LosAngeles",5,110.457,"Laura","Carlos",33.4,48.7,"No","Media"
"304","08/03/2014",10,6,"VillaNueva",2,29.98,"Ana","Luis",28.6,42.4,"No","Media"
"389","11/03/2014",11,2,"VillaNueva",2,51.512,"Maria","Omar",14,57.8,"No","Alta"
"140","05/03/2014",10,3,"Prado",5,85.059,"Maria","Luis",31.1,26.25,"No","Media"
"394","11/03/2014",11,2,"VillaNueva",5,47.484,"Ana","Omar",24.1,59.4,"No","Alta"
"182","06/03/2014",10,4,"VillaNueva",3,41.97,"Laura","Camilo",20.6,26.7,"No","Alta"
"89","02/03/2014",9,7,"VillaNueva",6,79.146,"Ana","Omar",15.6,55.4,"No","Alta"
"870","23/03/2014",12,7,"VillaNueva",1,10.99,"Laura","Carlos",9.5,52.7,"Si","Baja"
"810","22/03/2014",12,6,"Prado",4,83.412,"Maria","Luis",26.2,49.1,"No","Alta"
"69","02/03/2014",9,7,"Prado",3,74.8,"Laura","Frank",10.5,28.8,"No","Baja"
"525","14/03/2014",11,5,"VillaNueva",3,44.97,"Maria","Camilo",29,55.6,"No","Alta"
"473","13/03/2014",11,4,"VillaNueva",3,38.97,"Maria","Camilo",29.9,54.9,"No","Alta"
"613","16/03/2014",11,7,"LosAngeles",6,77.346,"Laura","Carlos",13.9,53.9,"No","Alta"
"1053","28/03/2014",13,5,"LosAngeles",6,71.946,"Maria","Carlos",29.1,46.2,"Si","Alta"
