"","Fecha","Semana","Día","Área","Cantidad","PrecioP","Operador","Conductor","Tiempo","Temperatura","Error","Calidad"
"1196","31/03/2014",14,1,"Prado",4,48.564,"Laura","Carlos",34.8,30.9,"No","Baja"
"319","09/03/2014",10,7,"VillaNueva",2,27.98,"Laura","Luis",10,56.9,"No","Alta"
"345","09/03/2014",10,7,"VillaNueva",1,10.99,"Ana","Carlos",26.2,33.8,"No","Alta"
"662","18/03/2014",12,2,"Prado",3,33.576,"Ana","Luis",15.2,60.6,"No","Alta"
"931","25/03/2014",13,2,"VillaNueva",4,61.006,"Ana","Omar",16.9,56.5,"No","Alta"
"1097","29/03/2014",13,6,"VillaNueva",6,69.246,"Laura","Omar",25.9,47.8,"No","Media"
"877","23/03/2014",12,7,"Prado",3,41.97,"Ana","Luis",37.2,42.8,"No","Alta"
"889","23/03/2014",12,7,"VillaNueva",2,28.98,"Laura","Omar",9.2,53.9,"No","Media"
"136","04/03/2014",10,2,"VillaNueva",2,20.784,"Ana","Camilo",23.2,62.2,"No","Alta"
"621","16/03/2014",11,7,"VillaNueva",4,84.699,"Ana","Luis",16.5,55,"No","Alta"
"383","11/03/2014",11,2,"Prado",3,30.376,"Maria","Camilo",13.9,58.7,"No","Alta"
"83","02/03/2014",9,7,"Prado",2,30.98,"Ana","Luis",40.3,33.7,"No","Baja"
"512","14/03/2014",11,5,"Prado",3,43.97,"Maria","Frank",32.2,43.9,"No","Alta"
"112","03/03/2014",10,1,"VillaNueva",1,16.99,"Maria","Camilo",11.7,60.5,"Si","Alta"
"1136","30/03/2014",13,7,"VillaNueva",2,27.98,"Laura","Camilo",11.7,54.4,"No","Alta"
"1083","29/03/2014",13,6,"LosAngeles",3,43.97,"Laura","Carlos",29,41.7,"No","Baja"
"571","15/03/2014",11,6,"LosAngeles",6,77.346,"Maria","Mario",49.6,39.2,"No","Alta"
"710","19/03/2014",12,3,"Prado",1,16.99,"Maria","Omar",34.7,47.3,"No","Alta"
"665","18/03/2014",12,2,"VillaNueva",4,40.291,"Maria","Omar",10.1,61.8,"No","Alta"
"182","06/03/2014",10,4,"VillaNueva",3,41.97,"Laura","Camilo",20.6,26.7,"No","Alta"
"284","08/03/2014",10,6,"VillaNueva",4,52.164,"Laura","Daniel",21.2,47.6,"No","Media"
"992","27/03/2014",13,4,"Prado",2,65.75,"Ana","Mario",18.1,56.2,"No","Alta"
"82","02/03/2014",9,7,"Prado",3,36.97,"Laura","Frank",17.7,52.9,"No","Media"
"134","04/03/2014",10,2,"VillaNueva",4,41.731,"Maria","Camilo",23.8,63.2,"No","Alta"
"507","14/03/2014",11,5,"Prado",1,11.99,"Laura","Frank",24.7,50.9,"No","Media"
"223","07/03/2014",10,5,"LosAngeles",3,86.37,"Laura","Carlos",45.3,38,"No","Alta"
"1114","29/03/2014",13,6,"LosAngeles",4,51.264,"Laura","Mario",24.9,50,"No","Media"
"591","16/03/2014",11,7,"VillaNueva",1,12.99,"Laura","Omar",25.2,48.1,"No","Media"
"166","05/03/2014",10,3,"VillaNueva",2,26.98,"Maria","Camilo",31.9,47.7,"No","Alta"
"549","15/03/2014",11,6,"LosAngeles",4,48.564,"Laura","Carlos",34.2,44.5,"No","Media"
"658","18/03/2014",12,2,"VillaNueva",5,46.764,"Maria","Camilo",11.1,59,"No","Alta"
"627","17/03/2014",12,1,"Prado",2,30.98,"Ana","Frank",31.3,54.8,"No","Alta"
"344","09/03/2014",10,7,"LosAngeles",1,11.99,"Ana","Carlos",33.8,47.3,"No","Media"
"124","04/03/2014",10,2,"VillaNueva",4,38.851,"Maria","Camilo",35.3,30.7,"No","Media"
"597","16/03/2014",11,7,"VillaNueva",1,12.99,"Laura","Luis",52.1,28.3,"No","Baja"
"1048","28/03/2014",13,5,"Prado",2,31.98,"Laura","Carlos",29.1,48.9,"No","Media"
"960","26/03/2014",13,3,"Prado",2,27.98,"Maria","Frank",20.9,54.2,"No","Alta"
"962","26/03/2014",13,3,"VillaNueva",2,25.98,"Maria","Omar",16.9,58.2,"No","Alta"
"473","13/03/2014",11,4,"VillaNueva",3,38.97,"Maria","Camilo",29.9,54.9,"No","Alta"
"425","12/03/2014",11,3,"VillaNueva",3,71.03,"Maria","Omar",16.6,60.7,"Si","Alta"
"876","23/03/2014",12,7,"VillaNueva",2,27.98,"Laura","Daniel",10.9,55.2,"No","Alta"
"738","20/03/2014",12,4,"Prado",4,46.764,"Maria","Carlos",47.4,37.8,"No","Alta"
"514","14/03/2014",11,5,"LosAngeles",3,38.97,"Laura","Carlos",46.3,41.1,"No","Baja"
"564","15/03/2014",11,6,"LosAngeles",3,79.64,"Laura","Mario",32.3,45.6,"No","Media"
"945","25/03/2014",13,2,"VillaNueva",4,42.451,"Laura","Omar",21.6,56.2,"No","Alta"
"1008","27/03/2014",13,4,"VillaNueva",5,64.755,"Maria","Camilo",11.9,57.7,"No","Alta"
"602","16/03/2014",11,7,"VillaNueva",3,76.5,"Ana","Omar",15,56.8,"No","Alta"
"311","09/03/2014",10,7,"VillaNueva",5,60.255,"Ana","Carlos",17.2,35.8,"No","Media"
"908","24/03/2014",13,1,"LosAngeles",4,48.564,"Ana","Omar",28.5,60.5,"No","Alta"
"409","11/03/2014",11,2,"VillaNueva",1,8.792,"Maria","Camilo",15.6,55.6,"No","Alta"
"194","06/03/2014",10,4,"Prado",3,44.97,"Maria","Frank",20.6,54.1,"No","Alta"
"642","17/03/2014",12,1,"VillaNueva",4,53.964,"Laura","Omar",15.4,58.4,"No","Alta"
"1159","30/03/2014",13,7,"Prado",3,46.97,"Maria","Mario",10.8,52.6,"Si","Alta"
"823","22/03/2014",12,6,"Prado",4,71.91,"Maria","Frank",29.6,52.2,"No","Alta"
"263","08/03/2014",10,6,"VillaNueva",1,16.99,"Ana","Daniel",19.2,48.1,"No","Alta"
"618","16/03/2014",11,7,"VillaNueva",4,53.064,"Ana","Luis",11.8,56.2,"No","Alta"
"51","02/03/2014",9,7,"VillaNueva",2,29.98,"Laura","Omar",11.5,54.5,"No","Media"
"40","01/03/2014",9,6,"Prado",4,49.464,"Ana","Luis",23,50.7,"No","Alta"
"535","15/03/2014",11,6,"LosAngeles",4,44.964,"Maria","Mario",16.8,49.4,"No","Alta"
"178","06/03/2014",10,4,"Prado",6,68.346,"Laura","Frank",13.7,58.4,"No","Alta"
"911","24/03/2014",13,1,"VillaNueva",5,62.055,"Laura","Carlos",11.6,59.8,"No","Alta"
"412","11/03/2014",11,2,"Prado",4,39.571,"Ana","Luis",21.5,55.9,"No","Alta"
"388","11/03/2014",11,2,"Prado",2,52.368,"Ana","Camilo",23.3,54.5,"No","Alta"
"704","19/03/2014",12,3,"LosAngeles",5,59.355,"Maria","Omar",24.2,58.1,"No","Alta"
"352","09/03/2014",10,7,"VillaNueva",2,65.35,"Laura","Luis",23.5,57,"No","Alta"
"702","19/03/2014",12,3,"LosAngeles",5,57.555,"Ana","Omar",24.8,58.7,"No","Alta"
"728","20/03/2014",12,4,"VillaNueva",2,25.98,"Maria","Camilo",19.8,57.9,"No","Alta"
"424","12/03/2014",11,3,"VillaNueva",3,38.97,"Maria","Omar",11.5,60.2,"No","Alta"
"256","08/03/2014",10,6,"LosAngeles",6,73.746,"Ana","Luis",40.4,49.8,"No","Alta"
"981","26/03/2014",13,3,"VillaNueva",1,13.99,"Ana","Omar",18.3,53.9,"No","Alta"
"1075","29/03/2014",13,6,"LosAngeles",4,79.929,"Laura","Carlos",36.6,43.6,"No","Media"
"84","02/03/2014",9,7,"Prado",6,70.146,"Laura","Luis",23.9,55.1,"No","Media"
"70","02/03/2014",9,7,"Prado",3,43.97,"Laura","Luis",23.7,25.45,"No","Baja"
"748","20/03/2014",12,4,"Prado",5,64.755,"Ana","Camilo",11.2,39.8,"No","Media"
"1009","27/03/2014",13,4,"LosAngeles",2,27.98,"Ana","Mario",23.2,58.3,"No","Alta"
"93","03/03/2014",10,1,"VillaNueva",4,51.264,"Ana","Omar",24,33.9,"No","Baja"
"126","04/03/2014",10,2,"VillaNueva",3,28.776,"Ana","Camilo",20.7,62.6,"No","Alta"
"469","13/03/2014",11,4,"Prado",3,36.97,"Laura","Frank",20.1,60.5,"No","Alta"
"973","26/03/2014",13,3,"Prado",5,69.255,"Ana","Frank",20.2,57.3,"No","Alta"
"218","07/03/2014",10,5,"LosAngeles",3,43.97,"Maria","Carlos",38.6,40.9,"No","Alta"
"269","08/03/2014",10,6,"VillaNueva",3,45.97,"Laura","Daniel",10.5,53.1,"Si","Baja"
"800","22/03/2014",12,6,"Prado",2,59.2,"Maria","Frank",26.5,50.3,"Si","Alta"
"347","09/03/2014",10,7,"LosAngeles",6,78.246,"Ana","Carlos",19.6,58.1,"No","Alta"
"539","15/03/2014",11,6,"LosAngeles",6,68.346,"Maria","Carlos",47,38.4,"No","Alta"
"239","07/03/2014",10,5,"VillaNueva",3,42.97,"Laura","Camilo",29.9,48.8,"No","Media"
"414","11/03/2014",11,2,"Prado",5,48.204,"Maria","Luis",52.8,40.1,"Si","Media"
"153","05/03/2014",10,3,"Prado",2,65.24,"Ana","Luis",37.7,28.2,"No","Baja"
"862","23/03/2014",12,7,"LosAngeles",1,11.99,"Ana","Omar",25.1,35.1,"No","Media"
"998","27/03/2014",13,4,"VillaNueva",3,40.97,"Ana","Camilo",25.3,53.9,"No","Alta"
"739","20/03/2014",12,4,"LosAngeles",4,46.764,"Maria","Carlos",15.3,57.2,"No","Alta"
"349","09/03/2014",10,7,"VillaNueva",2,23.98,"Laura","Omar",8.8,60.1,"No","Alta"
"1021","27/03/2014",13,4,"LosAngeles",3,38.97,"Maria","Carlos",26,55.3,"Si","Alta"
"60","02/03/2014",9,7,"LosAngeles",2,63.78,"Laura","Frank",15.5,54.5,"No","Media"
"144","05/03/2014",10,3,"Prado",4,65.241,"Maria","Frank",15.4,28.95,"No","Alta"
"1207","31/03/2014",14,1,"VillaNueva",2,26.98,"Laura","Camilo",9.1,45.7,"No","Media"
"408","11/03/2014",11,2,"VillaNueva",2,23.984,"Ana","Omar",8.8,58.8,"No","Alta"
"74","02/03/2014",9,7,"VillaNueva",3,46.97,"Laura","Daniel",10.7,27.45,"No","Baja"
"630","17/03/2014",12,1,"VillaNueva",3,49.97,"Laura","Omar",13.3,59.1,"No","Alta"
"370","10/03/2014",11,1,"Prado",3,66.58,"Ana","Luis",40.5,23.1,"No","Alta"
"328","09/03/2014",10,7,"VillaNueva",2,31.98,"Ana","Omar",21.4,40.7,"No","Alta"
"793","21/03/2014",12,5,"LosAngeles",5,57.555,"Maria","Carlos",34.9,40.1,"No","Alta"
"233","07/03/2014",10,5,"VillaNueva",5,58.455,"Maria","Camilo",32.2,47.1,"No","Alta"
"27","01/03/2014",9,6,"VillaNueva",5,97.065,"Laura","Daniel",25.6,51,"No","Media"
"949","25/03/2014",13,2,"Prado",2,23.984,"Ana","Frank",11.6,58.4,"No","Alta"
"316","09/03/2014",10,7,"VillaNueva",2,25.98,"Ana","Carlos",33.7,35.8,"No","Alta"
"516","14/03/2014",11,5,"Prado",5,65.655,"Maria","Camilo",45.2,42.2,"No","Alta"
"894","24/03/2014",13,1,"LosAngeles",5,69.255,"Ana","Carlos",35.7,53.6,"No","Baja"
"559","15/03/2014",11,6,"Prado",2,24.98,"Maria","Mario",29.3,42.7,"No","Alta"
"643","17/03/2014",12,1,"VillaNueva",5,61.155,"Ana","Omar",9.1,63.3,"No","Alta"
"160","05/03/2014",10,3,"VillaNueva",4,51.264,"Maria","Camilo",23.1,26.45,"Si","Baja"
"159","05/03/2014",10,3,"VillaNueva",3,83.74,"Ana","Camilo",12.6,56.6,"No","Alta"
"361","10/03/2014",11,1,"LosAngeles",3,38.97,"Alta","Carlos",24.3,46.8,"No","Media"
"985","26/03/2014",13,3,"VillaNueva",3,68.13,"Ana","Luis",25.2,53,"No","Alta"
"230","07/03/2014",10,5,"VillaNueva",7,82.737,"Maria","Camilo",30.5,48,"Si","Alta"
"174","06/03/2014",10,4,"Prado",6,81.846,"Maria","Frank",19.3,52.8,"Si","Alta"
"646","17/03/2014",12,1,"VillaNueva",2,29.98,"Ana","Omar",19.3,56.5,"No","Alta"
"809","22/03/2014",12,6,"VillaNueva",6,79.146,"Maria","Daniel",26.8,50.7,"No","Alta"
"122","04/03/2014",10,2,"VillaNueva",2,24.784,"Ana","Camilo",26.4,44,"No","Media"
"771","21/03/2014",12,5,"LosAngeles",2,71.58,"Maria","Carlos",30.3,44.5,"No","Alta"
"543","15/03/2014",11,6,"VillaNueva",3,38.97,"Laura","Carlos",29.5,49.6,"No","Media"
"249","07/03/2014",10,5,"LosAngeles",6,110.007,"Laura","Carlos",43,38.8,"No","Baja"
"120","04/03/2014",10,2,"VillaNueva",2,23.184,"Ana","Camilo",11.5,63.6,"No","Alta"
"943","25/03/2014",13,2,"Prado",3,35.176,"Laura","Luis",24.6,58.9,"No","Alta"
"713","19/03/2014",12,3,"VillaNueva",3,42.97,"Ana","Omar",12.8,57.5,"No","Alta"
"1002","27/03/2014",13,4,"LosAngeles",3,44.97,"Maria","Carlos",36.6,52.7,"No","Alta"
"76","02/03/2014",9,7,"Prado",2,30.98,"Ana","Luis",22.5,49.9,"No","Alta"
"1134","30/03/2014",13,7,"LosAngeles",2,23.98,"Laura","Mario",18.1,54.3,"No","Media"
"471","13/03/2014",11,4,"VillaNueva",4,49.464,"Maria","Carlos",20.1,57.3,"No","Alta"
"38","01/03/2014",9,6,"VillaNueva",4,48.564,"Laura","Luis",30.6,23.55,"No","Baja"
"947","25/03/2014",13,2,"VillaNueva",4,38.851,"Ana","Omar",12.9,57.9,"No","Alta"
"620","16/03/2014",11,7,"VillaNueva",2,27.98,"Ana","Daniel",10.8,39.8,"No","Media"
"1069","28/03/2014",13,5,"LosAngeles",6,91.53,"Laura","Mario",26.9,49.5,"No","Media"
"968","26/03/2014",13,3,"VillaNueva",2,27.98,"Ana","Frank",16.3,43.5,"No","Media"
"725","20/03/2014",12,4,"LosAngeles",7,89.937,"Ana","Carlos",28.3,54.5,"No","Alta"
"164","05/03/2014",10,3,"Prado",5,62.055,"Maria","Luis",40,24.55,"No","Media"
"105","03/03/2014",10,1,"Prado",4,46.764,"Maria","Camilo",33.8,61,"No","Alta"
"882","23/03/2014",12,7,"VillaNueva",2,29.98,"Laura","Daniel",9.7,55.5,"No","Alta"
"393","11/03/2014",11,2,"Prado",2,19.984,"Ana","Camilo",30.7,49.9,"No","Alta"
"526","14/03/2014",11,5,"VillaNueva",6,76.446,"Maria","Camilo",10.8,61.1,"Si","Alta"
"1171","30/03/2014",13,7,"VillaNueva",2,25.98,"Laura","Omar",17.6,55.8,"No","Media"
"483","13/03/2014",11,4,"LosAngeles",2,24.98,"Maria","Carlos",37.5,44.5,"No","Alta"
"689","19/03/2014",12,3,"Prado",3,42.97,"Ana","Camilo",22.4,38.9,"No","Media"
"348","09/03/2014",10,7,"VillaNueva",2,48.07,"Laura","Daniel",10.4,59.9,"No","Alta"
"35","01/03/2014",9,6,"LosAngeles",2,25.98,"Laura","Luis",25.9,47.6,"No","Alta"
"171","06/03/2014",10,4,"VillaNueva",3,39.97,"Laura","Camilo",30.6,24,"No","Baja"
"565","15/03/2014",11,6,"Prado",1,12.99,"Laura","Mario",23.1,50.9,"No","Media"
"969","26/03/2014",13,3,"Prado",2,28.98,"Maria","Frank",31.2,44.2,"No","Alta"
"1113","29/03/2014",13,6,"VillaNueva",7,92.637,"Maria","Omar",15.1,52.1,"No","Alta"
"50","02/03/2014",9,7,"VillaNueva",3,37.97,"Ana","Luis",21.4,33.2,"No","Baja"
"1076","29/03/2014",13,6,"VillaNueva",4,79.929,"Laura","Camilo",29.7,45.8,"No","Media"
"167","05/03/2014",10,3,"Prado",3,37.97,"Ana","Frank",14.5,56.5,"No","Alta"
"846","23/03/2014",12,7,"Prado",4,51.264,"Ana","Luis",19.1,56.4,"No","Alta"
"770","21/03/2014",12,5,"VillaNueva",2,26.98,"Laura","Camilo",25.2,47.6,"No","Media"
"1082","29/03/2014",13,6,"LosAngeles",4,45.864,"Laura","Carlos",37,44.8,"No","Baja"
"1015","27/03/2014",13,4,"LosAngeles",5,69.255,"Maria","Carlos",21.8,59.4,"No","Alta"
"786","21/03/2014",12,5,"VillaNueva",2,26.98,"Laura","Camilo",29.2,49.5,"No","Media"
"192","06/03/2014",10,4,"LosAngeles",3,74.28,"Laura","Carlos",31.7,45.4,"No","Media"
"1049","28/03/2014",13,5,"VillaNueva",2,22.98,"Maria","Carlos",15,49.6,"No","Alta"
"1091","29/03/2014",13,6,"VillaNueva",4,55.764,"Maria","Omar",23.9,49.8,"No","Alta"
"225","07/03/2014",10,5,"Prado",6,77.346,"Laura","Mario",33.7,45.7,"No","Media"
"762","21/03/2014",12,5,"LosAngeles",5,63.855,"Maria","Carlos",35.5,46,"No","Alta"
"242","07/03/2014",10,5,"VillaNueva",5,61.155,"Maria","Camilo",16.1,53.4,"No","Alta"
"403","11/03/2014",11,2,"Prado",4,35.251,"Maria","Camilo",25.3,58.8,"No","Alta"
"437","12/03/2014",11,3,"VillaNueva",4,49.464,"Maria","Camilo",15.6,61.2,"No","Alta"
"545","15/03/2014",11,6,"LosAngeles",2,29.98,"Laura","Mario",28.7,47,"No","Media"
"430","12/03/2014",11,3,"VillaNueva",6,71.946,"Maria","Camilo",21.6,58.2,"Si","Alta"
"1126","29/03/2014",13,6,"VillaNueva",3,42.97,"Maria","Camilo",15.5,50.2,"No","Alta"
"108","03/03/2014",10,1,"VillaNueva",5,62.955,"Maria","Omar",10.2,61.5,"Si","Alta"
"1056","28/03/2014",13,5,"Prado",4,49.464,"Maria","Mario",23.7,47.9,"No","Alta"
"895","24/03/2014",13,1,"LosAngeles",4,76.815,"Ana","Luis",17.8,58.2,"No","Alta"
"306","08/03/2014",10,6,"LosAngeles",2,29.98,"Ana","Mario",36.7,20.4,"Si","Alta"
"553","15/03/2014",11,6,"LosAngeles",4,45.864,"Laura","Mario",31.1,49.7,"No","Media"
"617","16/03/2014",11,7,"Prado",4,80.892,"Laura","Luis",9.4,56.3,"No","Alta"
"2","01/03/2014",9,6,"LosAngeles",2,26.98,"Laura","Daniel",19.6,56.4,"No","Alta"
"1100","29/03/2014",13,6,"VillaNueva",4,47.664,"Laura","Omar",11.9,51.2,"No","Alta"
"732","20/03/2014",12,4,"VillaNueva",2,23.98,"Maria","Camilo",34.1,53.5,"Si","Alta"
"1093","29/03/2014",13,6,"VillaNueva",2,24.98,"Laura","Omar",23.6,48.1,"No","Media"
"546","15/03/2014",11,6,"LosAngeles",3,43.97,"Laura","Mario",21.4,57.5,"No","Alta"
"1090","29/03/2014",13,6,"VillaNueva",5,53.055,"Maria","Omar",26.9,47.2,"No","Alta"
"258","08/03/2014",10,6,"LosAngeles",7,83.637,"Ana","Mario",36.3,29.1,"No","Baja"
"735","20/03/2014",12,4,"VillaNueva",2,32.98,"Maria","Camilo",11.1,59.4,"No","Alta"
"563","15/03/2014",11,6,"VillaNueva",2,25.98,"Maria","Daniel",27.8,50,"No","Alta"
"87","02/03/2014",9,7,"VillaNueva",5,58.455,"Laura","Luis",20.8,26.6,"No","Baja"
"898","24/03/2014",13,1,"Prado",2,28.98,"Ana","Luis",42.2,41.2,"No","Alta"
"637","17/03/2014",12,1,"Prado",2,59.08,"Laura","Luis",26.8,52.8,"Si","Baja"
"927","25/03/2014",13,2,"VillaNueva",7,66.19,"Ana","Omar",11.3,58.7,"No","Alta"
"137","05/03/2014",10,3,"Prado",5,55.755,"Ana","Frank",11.4,57.9,"No","Alta"
"880","23/03/2014",12,7,"LosAngeles",2,69.12,"Laura","Daniel",30.5,47.5,"No","Media"
