"","Fecha","Semana","Día","Área","Cantidad","PrecioP","Operador","Conductor","Tiempo","Temperatura","Error","Calidad"
"722","20/03/2014",12,4,"LosAngeles",1,16.99,"Ana","Carlos",37.1,26.5,"No","Baja"
"2","01/03/2014",9,6,"LosAngeles",2,26.98,"Laura","Daniel",19.6,56.4,"No","Alta"
"780","21/03/2014",12,5,"Prado",2,25.98,"Maria","Camilo",15,51.8,"Si","Alta"
"575","15/03/2014",11,6,"Prado",5,83.502,"Laura","Luis",21.1,47.3,"No","Media"
"850","23/03/2014",12,7,"Prado",1,13.99,"Ana","Luis",24.9,33.2,"No","Baja"
"746","20/03/2014",12,4,"Prado",2,25.98,"Ana","Mario",13.9,57.4,"No","Alta"
"696","19/03/2014",12,3,"VillaNueva",1,13.99,"Ana","Camilo",10.9,47.6,"No","Alta"
"1145","30/03/2014",13,7,"LosAngeles",3,78.75,"Maria","Carlos",43,41.5,"No","Alta"
"1138","30/03/2014",13,7,"LosAngeles",2,27.98,"Maria","Carlos",26.8,48.7,"No","Alta"
"154","05/03/2014",10,3,"Prado",3,38.97,"Maria","Frank",30.1,51.7,"No","Alta"
"915","24/03/2014",13,1,"VillaNueva",4,52.164,"Laura","Omar",11.6,63.1,"No","Alta"
"280","08/03/2014",10,6,"Prado",3,70,"Ana","Luis",42.7,32,"No","Baja"
"675","18/03/2014",12,2,"VillaNueva",4,38.131,"Maria","Camilo",10,59.5,"No","Alta"
"1196","31/03/2014",14,1,"Prado",4,48.564,"Laura","Carlos",34.8,30.9,"No","Baja"
"942","25/03/2014",13,2,"Prado",4,66.593,"Laura","Frank",17.8,59,"No","Alta"
"45","02/03/2014",9,7,"Prado",1,56.43,"Ana","Frank",11.2,55.2,"No","Alta"
"495","14/03/2014",11,5,"LosAngeles",6,73.746,"Laura","Carlos",31.3,53.8,"No","Media"
"385","11/03/2014",11,2,"LosAngeles",1,12.792,"Ana","Camilo",18.6,59.5,"No","Alta"
"278","08/03/2014",10,6,"VillaNueva",4,53.064,"Ana","Luis",20.2,51.2,"No","Alta"
"648","17/03/2014",12,1,"VillaNueva",4,47.664,"Ana","Luis",29.8,56.2,"No","Alta"
"565","15/03/2014",11,6,"Prado",1,12.99,"Laura","Mario",23.1,50.9,"No","Media"
"684","18/03/2014",12,2,"Prado",1,40.568,"Maria","Camilo",26.1,53.2,"No","Alta"
"1173","30/03/2014",13,7,"VillaNueva",4,45.864,"Laura","Mario",17.7,53.8,"No","Alta"
"466","13/03/2014",11,4,"VillaNueva",1,10.99,"Maria","Camilo",24.6,52.9,"Si","Alta"
"32","01/03/2014",9,6,"LosAngeles",4,51.264,"Laura","Daniel",24.2,49.1,"No","Media"
"1064","28/03/2014",13,5,"VillaNueva",5,62.955,"Laura","Camilo",26.3,48.5,"No","Media"
"194","06/03/2014",10,4,"Prado",3,44.97,"Maria","Frank",20.6,54.1,"No","Alta"
"216","07/03/2014",10,5,"LosAngeles",6,76.446,"Maria","Carlos",38.2,41.6,"No","Alta"
"7","01/03/2014",9,6,"Prado",4,89.442,"Laura","Luis",49.3,33.9,"No","Baja"
"129","04/03/2014",10,2,"VillaNueva",5,53.244,"Ana","Camilo",26,62.4,"No","Alta"
"540","15/03/2014",11,6,"LosAngeles",2,29.98,"Maria","Mario",34.3,41.2,"Si","Alta"
"1149","30/03/2014",13,7,"LosAngeles",6,70.146,"Maria","Carlos",27.8,50.6,"No","Alta"
"811","22/03/2014",12,6,"Prado",1,10.99,"Maria","Luis",47,25.5,"No","Media"
"834","22/03/2014",12,6,"Prado",6,80.046,"Laura","Luis",52.1,37.3,"No","Baja"
"730","20/03/2014",12,4,"VillaNueva",3,47.97,"Maria","Camilo",21.4,52.5,"No","Alta"
"256","08/03/2014",10,6,"LosAngeles",6,73.746,"Ana","Luis",40.4,49.8,"No","Alta"
"1040","28/03/2014",13,5,"VillaNueva",3,44.97,"Maria","Camilo",9.5,48.1,"No","Alta"
"1202","31/03/2014",14,1,"Prado",3,66.71,"Laura","Carlos",34.5,28.1,"No","Alta"
"26","01/03/2014",9,6,"VillaNueva",5,58.455,"Ana","Luis",18,36.8,"No","Media"
"550","15/03/2014",11,6,"LosAngeles",2,27.98,"Maria","Carlos",33.4,42.5,"No","Alta"
"127","04/03/2014",10,2,"Prado",4,40.291,"Maria","Mario",9.8,61,"No","Alta"
"842","22/03/2014",12,6,"Prado",2,55.14,"Laura","Frank",18.1,51,"No","Media"
"18","01/03/2014",9,6,"VillaNueva",2,27.98,"Laura","Daniel",29.7,47.7,"No","Media"
"14","01/03/2014",9,6,"Prado",1,49.95,"Laura","Camilo",38.8,35.7,"No","Baja"
"332","09/03/2014",10,7,"LosAngeles",3,44.97,"Laura","Luis",39.6,49.1,"No","Alta"
"325","09/03/2014",10,7,"VillaNueva",4,48.564,"Laura","Luis",20,56.2,"No","Alta"
"1116","29/03/2014",13,6,"LosAngeles",1,54.33,"Laura","Carlos",32,45.4,"No","Media"
"1157","30/03/2014",13,7,"LosAngeles",3,39.97,"Maria","Carlos",45.2,33.6,"No","Alta"
"744","20/03/2014",12,4,"LosAngeles",4,49.464,"Maria","Carlos",29.8,54.4,"No","Alta"
"770","21/03/2014",12,5,"VillaNueva",2,26.98,"Laura","Camilo",25.2,47.6,"No","Media"
"743","20/03/2014",12,4,"LosAngeles",8,87.228,"Ana","Carlos",43.7,29.1,"No","Baja"
"463","13/03/2014",11,4,"VillaNueva",6,73.746,"Laura","Frank",20.6,56.3,"No","Alta"
"255","08/03/2014",10,6,"VillaNueva",2,29.98,"Laura","Daniel",16.5,49.8,"No","Media"
"518","14/03/2014",11,5,"Prado",2,64.7,"Laura","Frank",31.9,48.8,"No","Media"
"371","10/03/2014",11,1,"VillaNueva",3,46.97,"Ana","Luis",27.4,30.2,"No","Baja"
"65","02/03/2014",9,7,"VillaNueva",5,61.155,"Laura","Daniel",9.9,59.2,"No","Alta"
"133","04/03/2014",10,2,"VillaNueva",1,9.592,"Ana","Camilo",21,48.8,"No","Alta"
"313","09/03/2014",10,7,"VillaNueva",3,39.97,"Laura","Daniel",11.7,56.9,"No","Alta"
"755","20/03/2014",12,4,"LosAngeles",7,85.437,"Alta","Mario",22.9,39.5,"No","Media"
"90","02/03/2014",9,7,"Prado",4,46.764,"Ana","Frank",10.7,25.85,"No","Baja"
"105","03/03/2014",10,1,"Prado",4,46.764,"Maria","Camilo",33.8,61,"No","Alta"
"773","21/03/2014",12,5,"LosAngeles",6,80.046,"Laura","Carlos",27.7,49.6,"No","Media"
"423","12/03/2014",11,3,"VillaNueva",2,21.98,"Maria","Camilo",28.8,53.8,"No","Alta"
"271","08/03/2014",10,6,"LosAngeles",2,29.98,"Laura","Carlos",35.2,35.8,"No","Baja"
"196","06/03/2014",10,4,"LosAngeles",3,90.21,"Maria","Carlos",20.8,56.7,"No","Alta"
"323","09/03/2014",10,7,"VillaNueva",4,53.064,"Ana","Daniel",12.2,60.1,"No","Alta"
"126","04/03/2014",10,2,"VillaNueva",3,28.776,"Ana","Camilo",20.7,62.6,"No","Alta"
"515","14/03/2014",11,5,"Prado",1,11.99,"Laura","Carlos",29.5,48.5,"No","Media"
"465","13/03/2014",11,4,"Prado",2,29.98,"Maria","Frank",15.9,54.1,"Si","Alta"
"650","17/03/2014",12,1,"VillaNueva",3,40.97,"Ana","Omar",12.7,41.2,"No","Alta"
"1163","30/03/2014",13,7,"VillaNueva",4,44.964,"Maria","Camilo",10.8,57.1,"No","Alta"
"455","13/03/2014",11,4,"LosAngeles",2,27.98,"Laura","Carlos",45.2,41.6,"No","Alta"
"949","25/03/2014",13,2,"Prado",2,23.984,"Ana","Frank",11.6,58.4,"No","Alta"
"827","22/03/2014",12,6,"Prado",4,52.164,"Maria","Frank",24.9,50.5,"No","Alta"
"758","21/03/2014",12,5,"VillaNueva",6,75.546,"Laura","Camilo",26.6,49.8,"No","Alta"
"729","20/03/2014",12,4,"LosAngeles",2,33.98,"Ana","Carlos",31.8,53.5,"No","Alta"
"1141","30/03/2014",13,7,"VillaNueva",5,55.755,"Maria","Omar",11,58.7,"No","Alta"
"1123","29/03/2014",13,6,"VillaNueva",4,49.464,"Maria","Omar",22.3,49.2,"No","Alta"
"568","15/03/2014",11,6,"LosAngeles",2,71.67,"Laura","Carlos",27.9,46.8,"No","Media"
"634","17/03/2014",12,1,"VillaNueva",4,46.764,"Ana","Omar",23.8,55.5,"No","Alta"
"669","18/03/2014",12,2,"Prado",4,39.571,"Ana","Camilo",37.1,34.3,"No","Alta"
"102","03/03/2014",10,1,"Prado",4,53.964,"Ana","Mario",25.2,26.15,"Si","Baja"
"293","08/03/2014",10,6,"VillaNueva",5,55.755,"Laura","Daniel",22.8,46.2,"No","Media"
"1049","28/03/2014",13,5,"VillaNueva",2,22.98,"Maria","Carlos",15,49.6,"No","Alta"
"266","08/03/2014",10,6,"Prado",2,30.98,"Ana","Mario",22.7,32.7,"No","Baja"
"590","16/03/2014",11,7,"Prado",3,39.97,"Ana","Luis",17.3,54.9,"No","Alta"
"863","23/03/2014",12,7,"VillaNueva",1,51.82,"Ana","Omar",9,59.9,"No","Alta"
"881","23/03/2014",12,7,"VillaNueva",2,30.98,"Laura","Daniel",11.4,56.5,"No","Alta"
"58","02/03/2014",9,7,"Prado",1,13.99,"Laura","Frank",19.9,51.5,"No","Alta"
"659","18/03/2014",12,2,"Prado",5,46.764,"Maria","Luis",33.4,49.8,"No","Alta"
"830","22/03/2014",12,6,"LosAngeles",3,41.97,"Maria","Luis",55.1,25,"No","Media"
"1042","28/03/2014",13,5,"Prado",6,80.946,"Maria","Carlos",30,47,"No","Alta"
"60","02/03/2014",9,7,"LosAngeles",2,63.78,"Laura","Frank",15.5,54.5,"No","Media"
"527","14/03/2014",11,5,"Prado",2,68.47,"Laura","Frank",25.2,54.4,"No","Media"
"900","24/03/2014",13,1,"VillaNueva",3,71.36,"Laura","Omar",18.6,59.7,"No","Alta"
"109","03/03/2014",10,1,"VillaNueva",2,31.98,"Ana","Omar",10.3,62.9,"No","Alta"
"1126","29/03/2014",13,6,"VillaNueva",3,42.97,"Maria","Camilo",15.5,50.2,"No","Alta"
"835","22/03/2014",12,6,"Prado",4,50.364,"Laura","Carlos",27.4,50.3,"No","Media"
"93","03/03/2014",10,1,"VillaNueva",4,51.264,"Ana","Omar",24,33.9,"No","Baja"
"986","26/03/2014",13,3,"VillaNueva",4,46.764,"Ana","Omar",16.2,40.3,"No","Media"
"340","09/03/2014",10,7,"LosAngeles",4,83.961,"Ana","Carlos",42.5,47.3,"No","Media"
"436","12/03/2014",11,3,"Prado",2,29.98,"Maria","Luis",37,48.4,"No","Alta"
"883","23/03/2014",12,7,"VillaNueva",3,37.97,"Ana","Daniel",9.8,62.9,"No","Alta"
"130","04/03/2014",10,2,"VillaNueva",5,53.244,"Maria","Omar",19.1,60.9,"Si","Alta"
"934","25/03/2014",13,2,"Prado",7,68.35,"Ana","Luis",31.1,52.2,"No","Alta"
"1142","30/03/2014",13,7,"LosAngeles",3,40.97,"Laura","Carlos",20.1,53.6,"No","Alta"
"350","09/03/2014",10,7,"VillaNueva",2,23.98,"Laura","Daniel",8.9,57.6,"No","Alta"
"589","16/03/2014",11,7,"LosAngeles",5,65.655,"Ana","Carlos",34.6,27.8,"No","Baja"
"545","15/03/2014",11,6,"LosAngeles",2,29.98,"Laura","Mario",28.7,47,"No","Media"
"134","04/03/2014",10,2,"VillaNueva",4,41.731,"Maria","Camilo",23.8,63.2,"No","Alta"
"341","09/03/2014",10,7,"Prado",4,43.164,"Laura","Luis",29.5,51.3,"No","Media"
"876","23/03/2014",12,7,"VillaNueva",2,27.98,"Laura","Daniel",10.9,55.2,"No","Alta"
"1165","30/03/2014",13,7,"LosAngeles",3,38.97,"Laura","Carlos",22.8,53,"No","Media"
"304","08/03/2014",10,6,"VillaNueva",2,29.98,"Ana","Luis",28.6,42.4,"No","Media"
"875","23/03/2014",12,7,"LosAngeles",3,41.97,"Ana","Carlos",31.4,32.2,"No","Baja"
"144","05/03/2014",10,3,"Prado",4,65.241,"Maria","Frank",15.4,28.95,"No","Alta"
"677","18/03/2014",12,2,"Prado",2,20.784,"Maria","Camilo",26,51.1,"No","Alta"
"289","08/03/2014",10,6,"LosAngeles",2,59.13,"Laura","Carlos",36.9,38.5,"No","Baja"
"1209","31/03/2014",14,1,"Prado",4,69.66,"Laura","Frank",15,43.5,"No","Media"
"297","08/03/2014",10,6,"VillaNueva",2,28.98,"Ana","Daniel",30.9,40.3,"No","Media"
"895","24/03/2014",13,1,"LosAngeles",4,76.815,"Ana","Luis",17.8,58.2,"No","Alta"
"78","02/03/2014",9,7,"LosAngeles",5,66.555,"Laura","Daniel",17.2,26.3,"No","Baja"
"269","08/03/2014",10,6,"VillaNueva",3,45.97,"Laura","Daniel",10.5,53.1,"Si","Baja"
"829","22/03/2014",12,6,"VillaNueva",5,58.455,"Laura","Daniel",18.4,56.5,"No","Alta"
"15","01/03/2014",9,6,"VillaNueva",6,73.746,"Laura","Camilo",23,53.6,"No","Media"
"461","13/03/2014",11,4,"Prado",2,23.98,"Maria","Frank",18.8,58.4,"No","Alta"
"1046","28/03/2014",13,5,"Prado",2,30.98,"Laura","Mario",21.4,46.7,"No","Media"
"1059","28/03/2014",13,5,"LosAngeles",8,98.028,"Maria","Camilo",35.7,46.1,"Si","Media"
"1105","29/03/2014",13,6,"LosAngeles",2,70.93,"Laura","Mario",22.9,49.5,"No","Media"
"1172","30/03/2014",13,7,"VillaNueva",2,24.98,"Maria","Omar",20.7,52,"Si","Alta"
"629","17/03/2014",12,1,"VillaNueva",2,26.98,"Laura","Omar",19.2,55.4,"No","Media"
"884","23/03/2014",12,7,"VillaNueva",3,39.97,"Ana","Daniel",14.1,40.7,"No","Media"
"964","26/03/2014",13,3,"Prado",4,50.364,"Maria","Luis",36.3,51.1,"No","Alta"
"1043","28/03/2014",13,5,"Prado",5,63.855,"Maria","Mario",15.9,54.3,"No","Alta"
"1015","27/03/2014",13,4,"LosAngeles",5,69.255,"Maria","Carlos",21.8,59.4,"No","Alta"
"1058","28/03/2014",13,5,"Prado",2,31.98,"Maria","Mario",23,50.7,"Si","Alta"
"1182","31/03/2014",14,1,"LosAngeles",4,45.864,"Laura","Carlos",41.4,33.8,"No","Baja"
"1191","31/03/2014",14,1,"LosAngeles",4,48.564,"Laura","Carlos",38.9,34.8,"No","Alta"
"836","22/03/2014",12,6,"LosAngeles",6,80.046,"Laura","Carlos",42.9,37.3,"No","Baja"
"860","23/03/2014",12,7,"VillaNueva",3,35.97,"Laura","Daniel",10.8,57.2,"No","Alta"
"112","03/03/2014",10,1,"VillaNueva",1,16.99,"Maria","Camilo",11.7,60.5,"Si","Alta"
"142","05/03/2014",10,3,"VillaNueva",3,39.97,"Ana","Luis",20.1,20.35,"No","Baja"
"450","12/03/2014",11,3,"VillaNueva",1,15.99,"Ana","Camilo",21.6,38.7,"No","Media"
"83","02/03/2014",9,7,"Prado",2,30.98,"Ana","Luis",40.3,33.7,"No","Baja"
"13","01/03/2014",9,6,"Prado",4,46.764,"Ana","Luis",32.7,24.05,"No","Baja"
"945","25/03/2014",13,2,"VillaNueva",4,42.451,"Laura","Omar",21.6,56.2,"No","Alta"
"212","07/03/2014",10,5,"VillaNueva",3,42.97,"Maria","Camilo",27.7,47.4,"No","Alta"
"761","21/03/2014",12,5,"VillaNueva",8,96.228,"Laura","Camilo",28,49.2,"No","Media"
"489","14/03/2014",11,5,"Prado",5,59.355,"Maria","Frank",29,53.6,"No","Alta"
"713","19/03/2014",12,3,"VillaNueva",3,42.97,"Ana","Omar",12.8,57.5,"No","Alta"
"197","06/03/2014",10,4,"VillaNueva",5,61.155,"Maria","Camilo",12.8,57.2,"No","Alta"
"393","11/03/2014",11,2,"Prado",2,19.984,"Ana","Camilo",30.7,49.9,"No","Alta"
"25","01/03/2014",9,6,"LosAngeles",3,38.97,"Ana","Mario",20.8,32.5,"No","Baja"
"736","20/03/2014",12,4,"Prado",2,23.98,"Ana","Mario",13.4,53.8,"No","Alta"
"1115","29/03/2014",13,6,"VillaNueva",2,54.02,"Laura","Camilo",41.4,44.8,"No","Alta"
"307","08/03/2014",10,6,"VillaNueva",4,75.834,"Ana","Daniel",18.1,53.4,"No","Alta"
"1151","30/03/2014",13,7,"LosAngeles",4,54.864,"Maria","Carlos",27.2,51.1,"No","Alta"
"818","22/03/2014",12,6,"Prado",3,64.01,"Laura","Frank",9.9,54,"No","Media"
"903","24/03/2014",13,1,"Prado",3,43.97,"Ana","Carlos",40,43.6,"No","Media"
"409","11/03/2014",11,2,"VillaNueva",1,8.792,"Maria","Camilo",15.6,55.6,"No","Alta"
"458","13/03/2014",11,4,"VillaNueva",2,31.98,"Laura","Camilo",24,57.6,"No","Alta"
"766","21/03/2014",12,5,"LosAngeles",6,113.778,"Maria","Carlos",16.7,50,"No","Alta"
"1054","28/03/2014",13,5,"VillaNueva",4,44.964,"Maria","Camilo",38.4,39.5,"No","Alta"
"793","21/03/2014",12,5,"LosAngeles",5,57.555,"Maria","Carlos",34.9,40.1,"No","Alta"
"437","12/03/2014",11,3,"VillaNueva",4,49.464,"Maria","Camilo",15.6,61.2,"No","Alta"
"317","09/03/2014",10,7,"VillaNueva",1,15.99,"Ana","Omar",9.8,58.2,"No","Alta"
"1021","27/03/2014",13,4,"LosAngeles",3,38.97,"Maria","Carlos",26,55.3,"Si","Alta"
"1003","27/03/2014",13,4,"VillaNueva",5,67.455,"Ana","Camilo",13.6,58.6,"No","Alta"
"161","05/03/2014",10,3,"VillaNueva",6,70.146,"Maria","Camilo",28.8,54.7,"No","Alta"
"524","14/03/2014",11,5,"Prado",3,40.97,"Laura","Frank",23.3,58.3,"No","Alta"
"448","12/03/2014",11,3,"Prado",3,42.97,"Ana","Luis",29.1,50,"No","Alta"
"837","22/03/2014",12,6,"LosAngeles",2,51.71,"Maria","Carlos",24.6,51.1,"No","Alta"
"637","17/03/2014",12,1,"Prado",2,59.08,"Laura","Luis",26.8,52.8,"Si","Baja"
"859","23/03/2014",12,7,"Prado",3,44.97,"Laura","Daniel",19.8,56.2,"No","Alta"
"946","25/03/2014",13,2,"Prado",7,76.99,"Laura","Frank",18.1,61.1,"No","Alta"
"403","11/03/2014",11,2,"Prado",4,35.251,"Maria","Camilo",25.3,58.8,"No","Alta"
"1034","28/03/2014",13,5,"LosAngeles",1,13.99,"Maria","Mario",33.9,36.3,"No","Alta"
"703","19/03/2014",12,3,"Prado",1,58.37,"Maria","Luis",32.3,55,"No","Alta"
"311","09/03/2014",10,7,"VillaNueva",5,60.255,"Ana","Carlos",17.2,35.8,"No","Media"
"228","07/03/2014",10,5,"LosAngeles",5,91.053,"Laura","Carlos",54.9,29.7,"No","Baja"
"106","03/03/2014",10,1,"VillaNueva",6,76.446,"Maria","Camilo",21,60.4,"No","Alta"
"44","02/03/2014",9,7,"Prado",4,92.466,"Laura","Frank",9.5,54.2,"No","Media"
"394","11/03/2014",11,2,"VillaNueva",5,47.484,"Ana","Omar",24.1,59.4,"No","Alta"
"318","09/03/2014",10,7,"LosAngeles",3,49.97,"Laura","Carlos",33.7,51.7,"No","Media"
"173","06/03/2014",10,4,"VillaNueva",6,66.546,"Maria","Camilo",18.8,56.6,"No","Alta"
"544","15/03/2014",11,6,"VillaNueva",2,30.98,"Laura","Daniel",20.7,53.2,"No","Media"
"413","11/03/2014",11,2,"Prado",2,41.728,"Maria","Luis",18,58.5,"No","Alta"
"569","15/03/2014",11,6,"LosAngeles",4,48.564,"Maria","Daniel",25.1,49.9,"No","Alta"
"871","23/03/2014",12,7,"VillaNueva",3,37.97,"Ana","Luis",27.9,53.4,"No","Alta"
"925","25/03/2014",13,2,"VillaNueva",4,35.971,"Ana","Omar",12,57,"No","Alta"
"1181","31/03/2014",14,1,"LosAngeles",7,113.589,"Laura","Frank",37.4,33.4,"No","Baja"
"655","18/03/2014",12,2,"VillaNueva",3,35.976,"Maria","Omar",19,57.7,"No","Alta"
"111","03/03/2014",10,1,"VillaNueva",4,50.364,"Ana","Camilo",29.6,46.7,"No","Media"
"62","02/03/2014",9,7,"Prado",2,25.98,"Laura","Luis",25.6,50.3,"No","Media"
"1029","28/03/2014",13,5,"LosAngeles",5,62.955,"Maria","Carlos",39.8,43.3,"No","Alta"
"422","12/03/2014",11,3,"Prado",4,48.564,"Ana","Luis",33.6,45.4,"No","Alta"
"1143","30/03/2014",13,7,"VillaNueva",2,29.98,"Maria","Omar",11.6,54.9,"No","Alta"
"878","23/03/2014",12,7,"Prado",5,61.155,"Ana","Luis",29,55.5,"No","Alta"
"709","19/03/2014",12,3,"LosAngeles",6,68.346,"Ana","Omar",13.3,42.7,"No","Alta"
"1164","30/03/2014",13,7,"LosAngeles",5,57.555,"Maria","Carlos",42.2,44.3,"No","Alta"
"165","05/03/2014",10,3,"LosAngeles",2,29.98,"Ana","Luis",11.8,29.15,"No","Baja"
"1107","29/03/2014",13,6,"VillaNueva",5,71.055,"Maria","Camilo",14.8,48.8,"No","Alta"
"810","22/03/2014",12,6,"Prado",4,83.412,"Maria","Luis",26.2,49.1,"No","Alta"
"627","17/03/2014",12,1,"Prado",2,30.98,"Ana","Frank",31.3,54.8,"No","Alta"
"276","08/03/2014",10,6,"VillaNueva",3,38.97,"Ana","Daniel",25.5,46.8,"No","Media"
"688","19/03/2014",12,3,"VillaNueva",1,16.99,"Ana","Camilo",15.6,41.4,"No","Media"
"257","08/03/2014",10,6,"LosAngeles",5,61.155,"Ana","Carlos",43.6,21.6,"No","Baja"
"108","03/03/2014",10,1,"VillaNueva",5,62.955,"Maria","Omar",10.2,61.5,"Si","Alta"
"1","01/03/2014",9,6,"Prado",5,65.655,"Laura","Luis",20,53,"No","Media"
"449","12/03/2014",11,3,"VillaNueva",3,81.73,"Ana","Camilo",26.8,37.3,"No","Media"
"77","02/03/2014",9,7,"Prado",6,82.746,"Ana","Luis",37.1,47.4,"No","Alta"
"370","10/03/2014",11,1,"Prado",3,66.58,"Ana","Luis",40.5,23.1,"No","Alta"
"56","02/03/2014",9,7,"Prado",3,36.97,"Laura","Frank",18.2,26.35,"No","Baja"
"125","04/03/2014",10,2,"VillaNueva",5,49.644,"Maria","Omar",14.3,35.5,"No","Alta"
"190","06/03/2014",10,4,"VillaNueva",1,12.99,"Maria","Carlos",36.7,22.1,"No","Media"
"564","15/03/2014",11,6,"LosAngeles",3,79.64,"Laura","Mario",32.3,45.6,"No","Media"
