"","Fecha","Semana","Día","Área","Cantidad","PrecioP","Operador","Conductor","Tiempo","Temperatura","Error","Calidad"
"662","18/03/2014",12,2,"Prado",3,33.576,"Ana","Luis",15.2,60.6,"No","Alta"
"637","17/03/2014",12,1,"Prado",2,59.08,"Laura","Luis",26.8,52.8,"Si","Baja"
"683","18/03/2014",12,2,"VillaNueva",3,35.976,"Ana","Luis",19.4,57,"No","Alta"
"250","07/03/2014",10,5,"Prado",4,48.564,"Maria","Camilo",38,53.6,"Si","Media"
"329","09/03/2014",10,7,"Prado",5,61.155,"Laura","Carlos",22.2,55.3,"No","Media"
"104","03/03/2014",10,1,"Prado",3,43.97,"Ana","Mario",9.5,55.9,"No","Alta"
"837","22/03/2014",12,6,"LosAngeles",2,51.71,"Maria","Carlos",24.6,51.1,"No","Alta"
"196","06/03/2014",10,4,"LosAngeles",3,90.21,"Maria","Carlos",20.8,56.7,"No","Alta"
"499","14/03/2014",11,5,"LosAngeles",3,38.97,"Laura","Carlos",41,46.1,"No","Media"
"543","15/03/2014",11,6,"VillaNueva",3,38.97,"Laura","Carlos",29.5,49.6,"No","Media"
"326","09/03/2014",10,7,"VillaNueva",3,43.97,"Laura","Daniel",11.1,58,"No","Alta"
"41","01/03/2014",9,6,"VillaNueva",2,24.98,"Laura","Luis",39.7,20.45,"No","Baja"
"940","25/03/2014",13,2,"VillaNueva",6,58.277,"Laura","Omar",21.9,58.9,"No","Alta"
"297","08/03/2014",10,6,"VillaNueva",2,28.98,"Ana","Daniel",30.9,40.3,"No","Media"
"464","13/03/2014",11,4,"VillaNueva",4,50.364,"Laura","Camilo",24.3,59.7,"No","Alta"
"758","21/03/2014",12,5,"VillaNueva",6,75.546,"Laura","Camilo",26.6,49.8,"No","Alta"
"656","18/03/2014",12,2,"Prado",3,46.728,"Ana","Luis",19.4,55,"No","Alta"
"255","08/03/2014",10,6,"VillaNueva",2,29.98,"Laura","Daniel",16.5,49.8,"No","Media"
"15","01/03/2014",9,6,"VillaNueva",6,73.746,"Laura","Camilo",23,53.6,"No","Media"
"102","03/03/2014",10,1,"Prado",4,53.964,"Ana","Mario",25.2,26.15,"Si","Baja"
"466","13/03/2014",11,4,"VillaNueva",1,10.99,"Maria","Camilo",24.6,52.9,"Si","Alta"
"380","11/03/2014",11,2,"LosAngeles",2,57.984,"Maria","Luis",41.5,38.2,"No","Alta"
"84","02/03/2014",9,7,"Prado",6,70.146,"Laura","Luis",23.9,55.1,"No","Media"
"258","08/03/2014",10,6,"LosAngeles",7,83.637,"Ana","Mario",36.3,29.1,"No","Baja"
"1163","30/03/2014",13,7,"VillaNueva",4,44.964,"Maria","Camilo",10.8,57.1,"No","Alta"
"1092","29/03/2014",13,6,"LosAngeles",2,27.98,"Laura","Mario",42.6,33.5,"No","Baja"
"287","08/03/2014",10,6,"VillaNueva",3,40.97,"Laura","Daniel",30.4,39.5,"No","Baja"
"1026","27/03/2014",13,4,"LosAngeles",3,38.97,"Ana","Mario",34.7,51.3,"No","Alta"
"788","21/03/2014",12,5,"VillaNueva",4,57.564,"Laura","Mario",17.6,49.5,"No","Media"
"738","20/03/2014",12,4,"Prado",4,46.764,"Maria","Carlos",47.4,37.8,"No","Alta"
"339","09/03/2014",10,7,"LosAngeles",4,46.764,"Laura","Carlos",21.6,58.2,"No","Alta"
"686","18/03/2014",12,2,"VillaNueva",3,31.176,"Maria","Camilo",42.1,42,"Si","Media"
"1082","29/03/2014",13,6,"LosAngeles",4,45.864,"Laura","Carlos",37,44.8,"No","Baja"
"1165","30/03/2014",13,7,"LosAngeles",3,38.97,"Laura","Carlos",22.8,53,"No","Media"
"337","09/03/2014",10,7,"LosAngeles",4,66.6,"Laura","Carlos",36.6,47.3,"No","Media"
"1105","29/03/2014",13,6,"LosAngeles",2,70.93,"Laura","Mario",22.9,49.5,"No","Media"
"141","05/03/2014",10,3,"LosAngeles",3,38.97,"Ana","Luis",26,29.6,"No","Baja"
"434","12/03/2014",11,3,"VillaNueva",3,37.97,"Ana","Omar",11.5,41.9,"No","Media"
"276","08/03/2014",10,6,"VillaNueva",3,38.97,"Ana","Daniel",25.5,46.8,"No","Media"
"504","14/03/2014",11,5,"VillaNueva",2,27.98,"Maria","Camilo",20.8,57.8,"No","Alta"
"363","10/03/2014",11,1,"LosAngeles",5,58.455,"Ana","Carlos",28.5,30,"No","Baja"
"96","03/03/2014",10,1,"VillaNueva",5,64.755,"Maria","Camilo",26.6,64.7,"No","Alta"
"126","04/03/2014",10,2,"VillaNueva",3,28.776,"Ana","Camilo",20.7,62.6,"No","Alta"
"844","22/03/2014",12,6,"LosAngeles",4,50.364,"Maria","Frank",19.4,52.5,"No","Alta"
"71","02/03/2014",9,7,"Prado",4,56.664,"Ana","Frank",9,58.2,"No","Alta"
"619","16/03/2014",11,7,"VillaNueva",2,26.98,"Ana","Omar",12.7,58.5,"No","Alta"
"1031","28/03/2014",13,5,"VillaNueva",6,80.946,"Laura","Camilo",40.4,37.3,"No","Baja"
"572","15/03/2014",11,6,"Prado",3,72.72,"Laura","Carlos",22.9,49.2,"No","Media"
"643","17/03/2014",12,1,"VillaNueva",5,61.155,"Ana","Omar",9.1,63.3,"No","Alta"
"887","23/03/2014",12,7,"Prado",6,73.746,"Laura","Luis",24.7,50.2,"No","Media"
"641","17/03/2014",12,1,"VillaNueva",5,65.655,"Ana","Omar",18.9,55.2,"No","Alta"
"373","10/03/2014",11,1,"VillaNueva",1,37.77,"Ana","Luis",21.2,49.2,"No","Alta"
"987","26/03/2014",13,3,"VillaNueva",3,39.97,"Maria","Omar",16,58.3,"No","Alta"
"313","09/03/2014",10,7,"VillaNueva",3,39.97,"Laura","Daniel",11.7,56.9,"No","Alta"
"712","19/03/2014",12,3,"VillaNueva",3,36.97,"Maria","Omar",21.9,53.8,"No","Alta"
"283","08/03/2014",10,6,"Prado",3,42.97,"Ana","Luis",31.7,38.5,"No","Media"
"351","09/03/2014",10,7,"VillaNueva",2,23.98,"Ana","Omar",18.9,38.7,"No","Media"
"781","21/03/2014",12,5,"LosAngeles",1,15.99,"Laura","Mario",31.6,38.6,"No","Baja"
"501","14/03/2014",11,5,"Prado",3,45.97,"Maria","Frank",40.5,42.6,"Si","Media"
"814","22/03/2014",12,6,"VillaNueva",3,37.97,"Maria","Daniel",22.1,48.9,"No","Alta"
"413","11/03/2014",11,2,"Prado",2,41.728,"Maria","Luis",18,58.5,"No","Alta"
"597","16/03/2014",11,7,"VillaNueva",1,12.99,"Laura","Luis",52.1,28.3,"No","Baja"
"915","24/03/2014",13,1,"VillaNueva",4,52.164,"Laura","Omar",11.6,63.1,"No","Alta"
"1003","27/03/2014",13,4,"VillaNueva",5,67.455,"Ana","Camilo",13.6,58.6,"No","Alta"
"1143","30/03/2014",13,7,"VillaNueva",2,29.98,"Maria","Omar",11.6,54.9,"No","Alta"
"688","19/03/2014",12,3,"VillaNueva",1,16.99,"Ana","Camilo",15.6,41.4,"No","Media"
"153","05/03/2014",10,3,"Prado",2,65.24,"Ana","Luis",37.7,28.2,"No","Baja"
"382","11/03/2014",11,2,"VillaNueva",2,18.384,"Ana","Camilo",19.7,55.5,"No","Alta"
"989","26/03/2014",13,3,"Prado",6,72.846,"Ana","Luis",31.8,33.3,"Si","Baja"
"200","06/03/2014",10,4,"VillaNueva",2,28.98,"Maria","Camilo",12.4,60.3,"Si","Alta"
"427","12/03/2014",11,3,"LosAngeles",3,44.97,"Maria","Omar",17.8,60.2,"No","Alta"
"28","01/03/2014",9,6,"LosAngeles",6,75.546,"Ana","Mario",11.8,54.4,"No","Alta"
"164","05/03/2014",10,3,"Prado",5,62.055,"Maria","Luis",40,24.55,"No","Media"
"6","01/03/2014",9,6,"Prado",1,13.99,"Ana","Luis",48.7,27,"No","Baja"
"956","26/03/2014",13,3,"Prado",3,43.97,"Ana","Frank",19.2,60.8,"No","Alta"
"274","08/03/2014",10,6,"Prado",4,48.564,"Laura","Luis",28.9,45.5,"No","Media"
"245","07/03/2014",10,5,"LosAngeles",4,45.864,"Maria","Carlos",36.3,41.3,"No","Alta"
"752","20/03/2014",12,4,"LosAngeles",2,25.98,"Ana","Carlos",41.3,36.6,"No","Media"
"374","10/03/2014",11,1,"VillaNueva",2,22.98,"Ana","Luis",19.9,51.3,"No","Alta"
"676","18/03/2014",12,2,"Prado",2,19.984,"Maria","Luis",31.9,47.8,"No","Alta"
"440","12/03/2014",11,3,"Prado",5,63.855,"Ana","Luis",33.4,37.5,"No","Media"
"1077","29/03/2014",13,6,"LosAngeles",5,70.155,"Laura","Carlos",65.6,19.3,"No","Baja"
"674","18/03/2014",12,2,"VillaNueva",3,31.176,"Ana","Omar",18.1,59.5,"No","Alta"
"24","01/03/2014",9,6,"Prado",4,51.264,"Laura","Luis",31,49.8,"No","Media"
"961","26/03/2014",13,3,"Prado",4,48.564,"Ana","Frank",13.3,60.3,"No","Alta"
"756","21/03/2014",12,5,"LosAngeles",6,74.646,"Maria","Mario",25.7,47.5,"No","Alta"
"293","08/03/2014",10,6,"VillaNueva",5,55.755,"Laura","Daniel",22.8,46.2,"No","Media"
"975","26/03/2014",13,3,"Prado",2,24.98,"Ana","Frank",29.2,51.8,"No","Alta"
"540","15/03/2014",11,6,"LosAngeles",2,29.98,"Maria","Mario",34.3,41.2,"Si","Alta"
"178","06/03/2014",10,4,"Prado",6,68.346,"Laura","Frank",13.7,58.4,"No","Alta"
"95","03/03/2014",10,1,"VillaNueva",2,29.98,"Maria","Camilo",13.2,62.5,"No","Alta"
"1009","27/03/2014",13,4,"LosAngeles",2,27.98,"Ana","Mario",23.2,58.3,"No","Alta"
"463","13/03/2014",11,4,"VillaNueva",6,73.746,"Laura","Frank",20.6,56.3,"No","Alta"
"879","23/03/2014",12,7,"LosAngeles",2,65.79,"Laura","Carlos",25.4,52.3,"No","Alta"
"1137","30/03/2014",13,7,"VillaNueva",6,75.546,"Maria","Camilo",17.2,53.6,"No","Alta"
"702","19/03/2014",12,3,"LosAngeles",5,57.555,"Ana","Omar",24.8,58.7,"No","Alta"
"1004","27/03/2014",13,4,"VillaNueva",3,42.97,"Ana","Camilo",11.5,60.5,"No","Alta"
"56","02/03/2014",9,7,"Prado",3,36.97,"Laura","Frank",18.2,26.35,"No","Baja"
"859","23/03/2014",12,7,"Prado",3,44.97,"Laura","Daniel",19.8,56.2,"No","Alta"
"479","13/03/2014",11,4,"VillaNueva",3,38.97,"Laura","Camilo",29.1,55.3,"No","Alta"
"290","08/03/2014",10,6,"LosAngeles",4,51.264,"Laura","Daniel",36.3,37.1,"No","Baja"
"929","25/03/2014",13,2,"Prado",2,19.184,"Ana","Luis",16.8,53.9,"No","Alta"
"379","10/03/2014",11,1,"LosAngeles",4,46.764,"Ana","Carlos",25.9,30.1,"No","Baja"
"113","03/03/2014",10,1,"VillaNueva",2,25.98,"Maria","Camilo",26.5,61.8,"No","Alta"
"496","14/03/2014",11,5,"LosAngeles",1,12.99,"Laura","Carlos",32,50.6,"No","Media"
"664","18/03/2014",12,2,"VillaNueva",4,59.35,"Ana","Omar",11,42.4,"No","Media"
"356","10/03/2014",11,1,"LosAngeles",4,50.364,"Ana","Carlos",36.9,45,"No","Alta"
"895","24/03/2014",13,1,"LosAngeles",4,76.815,"Ana","Luis",17.8,58.2,"No","Alta"
"546","15/03/2014",11,6,"LosAngeles",3,43.97,"Laura","Mario",21.4,57.5,"No","Alta"
"57","02/03/2014",9,7,"LosAngeles",4,49.464,"Ana","Omar",17.1,37.8,"No","Media"
"224","07/03/2014",10,5,"VillaNueva",5,60.255,"Maria","Camilo",23,49.9,"No","Alta"
"677","18/03/2014",12,2,"Prado",2,20.784,"Maria","Camilo",26,51.1,"No","Alta"
"529","15/03/2014",11,6,"LosAngeles",5,86.247,"Laura","Carlos",45.1,41.3,"No","Baja"
"1034","28/03/2014",13,5,"LosAngeles",1,13.99,"Maria","Mario",33.9,36.3,"No","Alta"
"823","22/03/2014",12,6,"Prado",4,71.91,"Maria","Frank",29.6,52.2,"No","Alta"
"207","06/03/2014",10,4,"LosAngeles",6,106.641,"Laura","Carlos",32.3,52.1,"No","Media"
"344","09/03/2014",10,7,"LosAngeles",1,11.99,"Ana","Carlos",33.8,47.3,"No","Media"
"734","20/03/2014",12,4,"LosAngeles",2,29.98,"Maria","Carlos",27.4,52.6,"No","Alta"
"598","16/03/2014",11,7,"VillaNueva",2,22.98,"Laura","Omar",9.4,56.5,"No","Alta"
"672","18/03/2014",12,2,"Prado",7,66.91,"Ana","Luis",23.9,59.8,"No","Alta"
"138","05/03/2014",10,3,"Prado",3,33.97,"Ana","Luis",24.3,39,"No","Media"
"1027","28/03/2014",13,5,"LosAngeles",4,53.964,"Laura","Mario",21.6,46.8,"No","Media"
"502","14/03/2014",11,5,"LosAngeles",2,78.42,"Maria","Carlos",51,29.7,"No","Media"
"1070","28/03/2014",13,5,"VillaNueva",2,22.98,"Maria","Camilo",31,42.1,"No","Alta"
"77","02/03/2014",9,7,"Prado",6,82.746,"Ana","Luis",37.1,47.4,"No","Alta"
"1080","29/03/2014",13,6,"LosAngeles",2,23.98,"Maria","Carlos",36.4,36.3,"No","Alta"
"447","12/03/2014",11,3,"VillaNueva",1,10.99,"Maria","Camilo",24.9,51.7,"No","Alta"
"390","11/03/2014",11,2,"VillaNueva",3,35.976,"Ana","Camilo",21.9,37.5,"No","Media"
"715","19/03/2014",12,3,"LosAngeles",5,91.503,"Maria","Omar",29,57.5,"No","Alta"
"777","21/03/2014",12,5,"Prado",4,52.164,"Maria","Mario",29.4,50.6,"No","Alta"
"1112","29/03/2014",13,6,"VillaNueva",6,81.846,"Laura","Camilo",24.9,50.8,"No","Media"
"86","02/03/2014",9,7,"LosAngeles",4,52.164,"Laura","Daniel",24.6,49.2,"No","Media"
"582","16/03/2014",11,7,"LosAngeles",5,57.555,"Ana","Daniel",11.4,59.6,"No","Alta"
"227","07/03/2014",10,5,"LosAngeles",3,40.97,"Maria","Carlos",17.4,55,"No","Alta"
"305","08/03/2014",10,6,"LosAngeles",3,49.97,"Ana","Carlos",63.2,22.5,"No","Baja"
"8","01/03/2014",9,6,"VillaNueva",4,89.442,"Ana","Luis",25.6,54.8,"No","Alta"
"773","21/03/2014",12,5,"LosAngeles",6,80.046,"Laura","Carlos",27.7,49.6,"No","Media"
"1135","30/03/2014",13,7,"LosAngeles",2,24.98,"Maria","Carlos",40.6,37.7,"No","Alta"
"719","20/03/2014",12,4,"VillaNueva",6,72.846,"Maria","Camilo",24.4,57.5,"No","Alta"
"552","15/03/2014",11,6,"LosAngeles",4,91.17,"Maria","Mario",48.8,37,"No","Alta"
"559","15/03/2014",11,6,"Prado",2,24.98,"Maria","Mario",29.3,42.7,"No","Alta"
"586","16/03/2014",11,7,"LosAngeles",1,12.99,"Laura","Omar",23.4,47.4,"No","Media"
"1054","28/03/2014",13,5,"VillaNueva",4,44.964,"Maria","Camilo",38.4,39.5,"No","Alta"
"678","18/03/2014",12,2,"VillaNueva",3,36.776,"Ana","Omar",11.1,45.1,"No","Media"
"134","04/03/2014",10,2,"VillaNueva",4,41.731,"Maria","Camilo",23.8,63.2,"No","Alta"
"360","10/03/2014",11,1,"LosAngeles",2,26.98,"Ana","Carlos",21.9,48.8,"No","Alta"
"892","24/03/2014",13,1,"VillaNueva",4,47.664,"Ana","Omar",19,54.8,"No","Alta"
"242","07/03/2014",10,5,"VillaNueva",5,61.155,"Maria","Camilo",16.1,53.4,"No","Alta"
"292","08/03/2014",10,6,"LosAngeles",3,40.97,"Laura","Mario",27.7,43.3,"No","Media"
"176","06/03/2014",10,4,"VillaNueva",1,15.99,"Maria","Camilo",13.9,55.6,"No","Alta"
"1000","27/03/2014",13,4,"LosAngeles",6,68.346,"Maria","Carlos",46.4,43.6,"No","Alta"
"784","21/03/2014",12,5,"VillaNueva",3,42.97,"Laura","Camilo",9,53.1,"No","Media"
"630","17/03/2014",12,1,"VillaNueva",3,49.97,"Laura","Omar",13.3,59.1,"No","Alta"
"1011","27/03/2014",13,4,"LosAngeles",2,28.98,"Ana","Mario",27.2,38.2,"No","Media"
"217","07/03/2014",10,5,"VillaNueva",5,68.355,"Maria","Camilo",46.1,35.4,"No","Alta"
"1001","27/03/2014",13,4,"VillaNueva",3,39.97,"Ana","Carlos",32.2,53.9,"No","Alta"
"388","11/03/2014",11,2,"Prado",2,52.368,"Ana","Camilo",23.3,54.5,"No","Alta"
"811","22/03/2014",12,6,"Prado",1,10.99,"Maria","Luis",47,25.5,"No","Media"
"338","09/03/2014",10,7,"VillaNueva",3,38.97,"Laura","Omar",11.6,59.4,"Si","Baja"
"736","20/03/2014",12,4,"Prado",2,23.98,"Ana","Mario",13.4,53.8,"No","Alta"
"299","08/03/2014",10,6,"VillaNueva",5,70.155,"Ana","Daniel",30,48.7,"No","Alta"
"1049","28/03/2014",13,5,"VillaNueva",2,22.98,"Maria","Carlos",15,49.6,"No","Alta"
"73","02/03/2014",9,7,"VillaNueva",6,80.946,"Laura","Omar",26.9,51.6,"No","Media"
"918","24/03/2014",13,1,"LosAngeles",2,31.98,"Ana","Carlos",50.2,36.2,"No","Media"
"175","06/03/2014",10,4,"VillaNueva",3,43.97,"Laura","Camilo",11.7,57.2,"No","Alta"
"704","19/03/2014",12,3,"LosAngeles",5,59.355,"Maria","Omar",24.2,58.1,"No","Alta"
"324","09/03/2014",10,7,"Prado",1,13.99,"Laura","Luis",21.7,54.7,"No","Media"
"649","17/03/2014",12,1,"VillaNueva",4,47.664,"Laura","Omar",11.2,61.9,"No","Alta"
"764","21/03/2014",12,5,"VillaNueva",5,59.355,"Laura","Camilo",29.3,49.5,"No","Media"
"1197","31/03/2014",14,1,"LosAngeles",6,70.146,"Laura","Carlos",10.9,48.1,"No","Media"
"438","12/03/2014",11,3,"Prado",2,29.98,"Ana","Luis",33.4,52.8,"No","Alta"
"482","13/03/2014",11,4,"LosAngeles",2,29.98,"Laura","Carlos",56.3,33,"No","Alta"
"691","19/03/2014",12,3,"LosAngeles",2,69.6,"Maria","Camilo",19.6,61.2,"No","Alta"
"345","09/03/2014",10,7,"VillaNueva",1,10.99,"Ana","Carlos",26.2,33.8,"No","Alta"
"431","12/03/2014",11,3,"VillaNueva",2,26.98,"Ana","Omar",15.1,58,"No","Alta"
"262","08/03/2014",10,6,"Prado",6,76.446,"Laura","Mario",10.5,51.3,"No","Media"
"241","07/03/2014",10,5,"VillaNueva",5,86.364,"Maria","Camilo",20.3,53.6,"Si","Alta"
"746","20/03/2014",12,4,"Prado",2,25.98,"Ana","Mario",13.9,57.4,"No","Alta"
"87","02/03/2014",9,7,"VillaNueva",5,58.455,"Laura","Luis",20.8,26.6,"No","Baja"
"1172","30/03/2014",13,7,"VillaNueva",2,24.98,"Maria","Omar",20.7,52,"Si","Alta"
"238","07/03/2014",10,5,"LosAngeles",3,74.74,"Laura","Mario",22.7,51.7,"No","Media"
"847","23/03/2014",12,7,"VillaNueva",4,48.564,"Laura","Daniel",10,56.6,"No","Alta"
"1104","29/03/2014",13,6,"LosAngeles",1,10.99,"Laura","Carlos",46.5,22.4,"No","Baja"
"50","02/03/2014",9,7,"VillaNueva",3,37.97,"Ana","Luis",21.4,33.2,"No","Baja"
"457","13/03/2014",11,4,"LosAngeles",2,33.98,"Laura","Carlos",17.5,56.4,"No","Alta"
"996","27/03/2014",13,4,"VillaNueva",2,25.98,"Maria","Camilo",22.5,59,"No","Alta"
"533","15/03/2014",11,6,"LosAngeles",3,72.74,"Maria","Carlos",53,46.4,"No","Alta"
"856","23/03/2014",12,7,"LosAngeles",1,15.99,"Laura","Luis",40.1,55.6,"No","Baja"
"1047","28/03/2014",13,5,"LosAngeles",3,44.97,"Laura","Carlos",23.1,49.7,"No","Media"
"931","25/03/2014",13,2,"VillaNueva",4,61.006,"Ana","Omar",16.9,56.5,"No","Alta"
"130","04/03/2014",10,2,"VillaNueva",5,53.244,"Maria","Omar",19.1,60.9,"Si","Alta"
"432","12/03/2014",11,3,"VillaNueva",3,40.97,"Ana","Omar",11.6,59.3,"No","Alta"
"306","08/03/2014",10,6,"LosAngeles",2,29.98,"Ana","Mario",36.7,20.4,"Si","Alta"
"1091","29/03/2014",13,6,"VillaNueva",4,55.764,"Maria","Omar",23.9,49.8,"No","Alta"
"1183","31/03/2014",14,1,"VillaNueva",2,21.98,"Laura","Carlos",14.6,42.7,"No","Baja"
"1188","31/03/2014",14,1,"Prado",5,101.799,"Laura","Frank",34.1,36.7,"No","Baja"
"581","16/03/2014",11,7,"VillaNueva",5,65.655,"Laura","Daniel",11.5,60.5,"No","Alta"
"1076","29/03/2014",13,6,"VillaNueva",4,79.929,"Laura","Camilo",29.7,45.8,"No","Media"
"967","26/03/2014",13,3,"Prado",3,72.93,"Ana","Frank",31.2,53.8,"No","Alta"
"878","23/03/2014",12,7,"Prado",5,61.155,"Ana","Luis",29,55.5,"No","Alta"
"1149","30/03/2014",13,7,"LosAngeles",6,70.146,"Maria","Carlos",27.8,50.6,"No","Alta"
"1050","28/03/2014",13,5,"LosAngeles",4,54.864,"Maria","Carlos",32.8,42.3,"Si","Media"
"993","27/03/2014",13,4,"Prado",2,59.24,"Ana","Mario",29.1,56.9,"No","Alta"
"125","04/03/2014",10,2,"VillaNueva",5,49.644,"Maria","Omar",14.3,35.5,"No","Alta"
"429","12/03/2014",11,3,"LosAngeles",2,27.98,"Ana","Omar",22,55.3,"No","Alta"
"25","01/03/2014",9,6,"LosAngeles",3,38.97,"Ana","Mario",20.8,32.5,"No","Baja"
"524","14/03/2014",11,5,"Prado",3,40.97,"Laura","Frank",23.3,58.3,"No","Alta"
"322","09/03/2014",10,7,"Prado",2,26.98,"Laura","Omar",32.7,51,"No","Media"
"551","15/03/2014",11,6,"Prado",3,38.97,"Maria","Luis",18.5,52.4,"No","Alta"
"527","14/03/2014",11,5,"Prado",2,68.47,"Laura","Frank",25.2,54.4,"No","Media"
"435","12/03/2014",11,3,"VillaNueva",2,23.98,"Ana","Camilo",21.2,56.4,"No","Alta"
"1022","27/03/2014",13,4,"LosAngeles",1,49.05,"Maria","Mario",28.3,50.7,"No","Alta"
"214","07/03/2014",10,5,"VillaNueva",6,71.046,"Laura","Camilo",15.3,50.9,"No","Media"
"366","10/03/2014",11,1,"Prado",2,28.98,"Ana","Luis",35.2,24.1,"No","Baja"
"585","16/03/2014",11,7,"LosAngeles",5,78.975,"Laura","Carlos",15.9,53.4,"No","Media"
"1116","29/03/2014",13,6,"LosAngeles",1,54.33,"Laura","Carlos",32,45.4,"No","Media"
"1013","27/03/2014",13,4,"Prado",3,48.97,"Maria","Camilo",29.6,54.5,"No","Alta"
"958","26/03/2014",13,3,"Prado",3,49.97,"Maria","Frank",15.2,57,"No","Alta"
"834","22/03/2014",12,6,"Prado",6,80.046,"Laura","Luis",52.1,37.3,"No","Baja"
"228","07/03/2014",10,5,"LosAngeles",5,91.053,"Laura","Carlos",54.9,29.7,"No","Baja"
"76","02/03/2014",9,7,"Prado",2,30.98,"Ana","Luis",22.5,49.9,"No","Alta"
"673","18/03/2014",12,2,"VillaNueva",2,21.584,"Ana","Luis",19.1,55.7,"No","Alta"
"906","24/03/2014",13,1,"LosAngeles",2,26.98,"Laura","Carlos",25.1,58.6,"No","Alta"
"720","20/03/2014",12,4,"VillaNueva",3,48.97,"Ana","Camilo",27.3,31.8,"No","Baja"
"120","04/03/2014",10,2,"VillaNueva",2,23.184,"Ana","Camilo",11.5,63.6,"No","Alta"
"868","23/03/2014",12,7,"LosAngeles",2,27.98,"Ana","Omar",30.6,44.3,"No","Media"
"1140","30/03/2014",13,7,"LosAngeles",3,43.97,"Maria","Mario",30.6,46,"No","Alta"
"192","06/03/2014",10,4,"LosAngeles",3,74.28,"Laura","Carlos",31.7,45.4,"No","Media"
"1102","29/03/2014",13,6,"LosAngeles",7,79.137,"Maria","Mario",25.6,48.7,"No","Alta"
"124","04/03/2014",10,2,"VillaNueva",4,38.851,"Maria","Camilo",35.3,30.7,"No","Media"
"977","26/03/2014",13,3,"VillaNueva",3,42.97,"Maria","Omar",12.4,60.1,"No","Alta"
"74","02/03/2014",9,7,"VillaNueva",3,46.97,"Laura","Daniel",10.7,27.45,"No","Baja"
"946","25/03/2014",13,2,"Prado",7,76.99,"Laura","Frank",18.1,61.1,"No","Alta"
"949","25/03/2014",13,2,"Prado",2,23.984,"Ana","Frank",11.6,58.4,"No","Alta"
"1192","31/03/2014",14,1,"Prado",3,39.97,"Laura","Frank",18.7,45.6,"No","Alta"
"295","08/03/2014",10,6,"Prado",6,71.946,"Ana","Luis",36.9,47.2,"No","Media"
"857","23/03/2014",12,7,"LosAngeles",4,44.964,"Ana","Carlos",36.1,45.6,"No","Alta"
"487","13/03/2014",11,4,"LosAngeles",2,30.98,"Maria","Carlos",50.9,38.2,"No","Alta"
"695","19/03/2014",12,3,"Prado",5,53.055,"Ana","Camilo",30.1,37,"No","Media"
"1171","30/03/2014",13,7,"VillaNueva",2,25.98,"Laura","Omar",17.6,55.8,"No","Media"
"933","25/03/2014",13,2,"VillaNueva",4,39.571,"Ana","Luis",19.4,60.5,"No","Alta"
